date,hierarchy,paid_media_digital_video_the_trade_desk_spend_usd,paid_media_retail_spend_usd,paid_media_digital_audio_spotify_spend_usd,paid_media_digital_display_warner_spend_usd,paid_media_traditional_cinema_spend_usd,paid_media_digital_search_bing_spend_usd,owned_media_digital_social_facebook_impressions,paid_media_digital_video_connected_ott_spend_usd,owned_media_digital_video_youtube_views,paid_media_digital_social_snapchat_spend_usd,paid_media_traditional_fixed_television_spend_usd,paid_media_digital_social_other_spend_usd,paid_media_digital_social_x_twitter_spend_usd,paid_media_digital_social_pinterest_spend_usd,paid_media_digital_video_roku_spend_usd,paid_media_traditional_print_spend_usd,paid_media_traditional_radio_spend_usd,paid_media_digital_search_other_spend_usd,paid_media_digital_audio_pandora_spend_usd,owned_media_digital_social_x_twitter_impressions,paid_media_traditional_flex_television_spend_usd,paid_media_traditional_ooh_spend_usd,paid_media_digital_social_tiktok_spend_usd,paid_media_digital_video_google_spend_usd,paid_media_digital_video_youtube_spend_usd,paid_media_digital_audio_other_spend_usd,paid_media_digital_mobile_other_spend_usd,paid_media_digital_social_meta_spend_usd,paid_media_digital_video_hulu_spend_usd,owned_media_digital_social_instagram_impressions,paid_media_digital_search_google_spend_usd,paid_media_digital_video_other_spend_usd,paid_media_digital_display_the_trade_desk_spend_usd,paid_media_digital_video_twitch_spend_usd,paid_media_digital_display_other_spend_usd,weather_population_weighted_average_precipitation_mm,weighted_distribution_unit_case_weighted_average_vs_competitor_weighted_distribution_unit_case_weighted_average_ratio,commercial_execution_sovi_ssd_percentage,macroeconomics_consumer_price_index_seasonally_adjusted,average_selling_price_vs_competitor_average_selling_price_ratio,competitor_weighted_distribution_unit_case_weighted_average_26_weeks_sliding_max,competitor_paid_media_digital_internet_spend_usd,commercial_execution_socvi_nartd_percentage,weighted_distribution_unit_case_weighted_average_26_weeks_sliding_max,competitor_paid_media_traditional_television_spend_usd,weather_population_weighted_average_temperature_celsius,macroeconomics_yoy_percentage_change_in_real_private_consumption,competitor_paid_media_digital_social_spend_usd,commercial_execution_total_ko_cde,average_selling_price_relative_to_12_week_moving_average_ratio,bottler_promo_spend_usd,varying_intercept,holiday_effect
23-10-2023,brand15,1749.349553,0,479.0786253,0,0,0,0,0,0.036358738,2395.451913,0,2.308791084,0,0,0,0,0,0,0,0,2541.959711,1334.382374,0,0,297.6285541,0,0,5045.413267,0,0.959836458,1136.479441,0,0,0,3674.751079,-6269.569324,29439.98579,66808.19932,-55774.95244,273297.5043,-49588.81384,-1279.011798,31966.86048,87228.358,-11.11728201,187377.6109,91672.88369,-9088.213046,63596.04871,-119990.0269,98435.84369,1390197.821,1105.407821
23-10-2023,brand18,31.90137316,1810.589857,0,0,0,106.369338,0,1409.076647,0,0,0,0,0,0,0,0,0,321.8015957,0,0,0,42.16621686,1780.658617,0,0,0,0,2488.97367,0,0,331.1756882,993.2780077,0,0,1761.970864,-3530.896635,47025.27096,49680.25198,-28891.78773,-34747.66104,-28844.10872,-15.08818478,19968.3987,33264.16754,0,90511.31472,54163.36474,-141.0889399,50498.91932,-37779.28681,0,986976.6744,87246.80885
23-10-2023,brand19,28255.79757,259.1586252,0,0,0,0,0,0,0,50005.0911,0,0,0,0,0,0,41.20582851,0,0,0,0,0,0,0,0,0,0,109994.7744,0,3177.463532,0,0,0,0,679.4544535,-16014.0519,111271.5781,153781.3593,-129908.2159,-36411.33587,-166587.631,-6979.109252,68145.79474,340391.4655,-24739.88741,340198.1495,206606.6546,-48706.94207,150287.2954,-301932.615,553341.2446,4158707.43,160008.1894
23-10-2023,brand3,5.023077987,22765.00083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3807.252925,0,0,0,0,0,0,0,0,0,0,0,0.128844354,0,0,0,0,1274.878053,-10164.99624,0,101047.8335,-91687.96878,800909.0947,0,0,48880.90086,113873.5851,0,261841.5216,141611.1639,0,97323.38306,-145775.418,190034.6167,2161152.824,-1.01E-08
23-10-2023,brand4,41788.83037,693.4580762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27763.66132,0,0,0,0,0,0,1937.61138,-13794.59697,243268.0732,141236.4688,-109839.938,-55125.02016,-126443.3731,-7361.332803,62002.52694,149865.6127,-2627.073504,281157.4169,181042.7982,-5881.163161,136505.689,-95859.00866,488599.4616,3838530.655,8.71E-10
23-10-2023,brand8,25848.30579,251.2568652,86.88628993,0,2314.564517,964.0616587,0,9206.469492,0,29803.3642,0,0,0,0,22.2785036,0,0,1.218306257,0,0,0,3860.871344,15757.81993,0,2389.171147,22.16598871,0,14481.35568,1443.817468,71.81852797,1911.964321,19260.70735,0,0,622.4140947,-3229.613974,-29882.36315,56658.96796,-24661.18535,-42420.92796,-25125.80312,-461.2057857,18835.50159,43952.96661,-1530.90136,87029.52472,53437.12238,-9547.331678,57671.0969,-34924.63854,24260.51144,887849.9982,211629.4526
30-10-2023,brand0,143903.3927,11801.02276,6.798024195,0,122313.1525,1841.413751,1573.635082,16030.2736,0,47602.01292,0,336.6820095,0,0,0,1559.512651,1272.662206,0,0,0,12525.10584,35763.47223,49722.8939,0,15032.46645,2751.332828,2295.455162,4974.553431,3733.968845,5896.787463,2882.177145,6267.298079,0,0,23177.89489,-77796.93865,419893.1734,324051.487,-333655.499,-194028.5668,-435894.7085,-19798.74324,142845.5589,421743.6269,-31645.39847,766844.1432,465675.2975,-111466.2812,323107.4507,-278924.6992,2958020.328,8092936.509,12601.41534
30-10-2023,brand1,2169.146502,65.01555924,298.7286307,0,0,343.9281684,435.8632793,141.4793527,0,438.4494688,988.7484009,0,970.5582019,0,260.6807408,0,259.6763161,0,498.132245,0,18186.46491,5298.476831,115.7238912,0,613.607158,17.73380385,0,1077.97017,485.2681977,2014.583558,484.7188776,14484.51281,0,0,0,-19955.37954,252252.1295,113175.817,-64264.26983,-41230.43489,-62826.09771,-3361.882463,43264.20234,98681.61263,-677.1749507,215345.2687,127802.8788,-3773.082222,112730.0039,-70345.26806,0,2938101.613,200.9050133
30-10-2023,brand10,8798.860991,96.538289,2534.683025,0,5289.71627,0,0,2783.552986,0,4154.771146,0,0,0,2658.632855,1173.963385,0,691.5932611,0,1687.8862,0,2855.24747,3756.907166,1954.021129,0,585.3441765,426.9447706,387.336565,32362.49835,72.16662546,6.104408695,1416.377321,1662.842883,0,0,3467.671023,-8845.173327,111248.0062,39004.15215,-32308.6127,-20803.89811,-27833.35922,-159.1527932,17703.79725,45655.83472,-119.4037614,101403.9908,55619.24942,-1724.389098,39284.23594,-21285.67498,25439.93111,959132.1354,1422.253708
30-10-2023,brand11,62.72847514,85.80126304,3696.566887,0,230.2221194,0,0,1491.168763,0,1720.649033,0,30.11401226,206.0372841,615.4582708,24.77879133,0,0,0,0,0,0,0.144795585,1473.146962,0,57.69090839,0,0,3129.271482,0,1.871646983,43.67718861,822.2105807,0,3.550570758,644.127932,-3996.069143,40705.47588,19111.79623,-13535.58001,-22228.06969,-12431.62604,-706.5981353,9045.763408,19064.7732,-80.55732667,52967.64617,27346.36453,-2475.904113,19264.25113,-10608.68128,11212.36214,520768.0111,7596.318015
30-10-2023,brand12,1847.219784,75.60504462,277.5516829,0,2187.00439,0,0,351.5256189,0.036329052,0,0,0,0,1002.663504,339.2104241,0,0,64.76521479,0,0,7215.793569,222.6545017,512.3426602,0,37.39242444,0,94.40702499,8103.874744,12.33580047,0,0,5.222305742,0,0,3400.072516,-6174.760235,27741.4184,31608.94465,-22453.9008,-105819.484,-16260.10797,-193.3109033,13779.09892,13047.74097,0,74452.54208,42218.03443,-3071.120821,32389.18246,-7885.429045,9224.790804,822327.9355,181964.532
30-10-2023,brand14,96.61890926,154.6648613,0,0,0,101.5631946,0.588591206,1415.477024,0,882.6842616,0,272.2813911,0,0,182.4675112,0,0,0,0,0,0,111.9182313,1987.660768,0,241.6028527,0,0,1336.34079,58.89397856,0.623952578,187.4074828,727.6214082,0,0,81.06728513,-16845.30354,102314.4073,88401.51564,-59100.37302,147645.5849,-54179.47306,-736.0013625,37686.24985,105581.097,-118.5568989,212710.7073,122959.3199,-2756.344734,88921.9968,-39240.73481,24218.74063,2184452.997,1579.23559
30-10-2023,brand15,1898.565966,0,482.3389657,0,0,0,0,0,0,2301.448047,0,11.90876992,0,0,0,0,0,0,0,0,11223.14608,679.5361772,0,0,311.01231,0,0,4914.747696,0,0.56063792,1095.813262,0,0,0,3339.970594,-13857.98843,32864.51868,64373.57664,-53828.55706,265107.7065,-47781.69956,-937.312769,30801.92497,59162.94809,-45.25386471,185922.4014,88332.14281,-5988.682906,61278.48314,-89294.39675,87035.06066,1259994.081,3852.553836
30-10-2023,brand18,75.38491745,3891.715036,0,0,0,186.5243362,0,3001.480744,0,0,0,0,0,0,0,0,0,628.3263327,0,0,0,111.1967495,5189.097093,0,0,0,0,5707.403501,0,0,694.766426,1859.188813,0,0,4751.953889,-8400.337276,45641.79077,51524.15725,-30012.15488,11431.59207,-29914.671,-10.87950325,20709.53494,46977.20926,0,95503.39654,56173.66279,-830.4520549,52373.20979,-39034.72585,0,1028181.047,107171.28
30-10-2023,brand19,26471.69821,208.7360297,0,0,0,0,0,0,0,42459.96076,0,0,0,0,0,0,31.84151886,0,0,0,0,65210.4342,0,0,0,0,0,68820.18766,0,17401.11562,0,0,0,0,599.9942347,-36068.45867,102154.8168,150989.0439,-127753.8552,-70639.66014,-163562.7832,-6742.560323,66908.42401,307096.4321,-19320.37853,342918.3968,202855.1535,-45510.94025,147558.4241,-266329.1888,557871.0565,4097185.32,267720.747
30-10-2023,brand3,0,19391.75067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3406.13766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1206.315117,-21391.11842,0,92697.63711,-84246.07289,734725.11,0,0,44841.57503,47621.08601,0,249488.7884,129908.9731,0,89280.96061,-61435.52253,166286.0678,1897652.12,-66.78349527
30-10-2023,brand4,47514.98369,805.1972822,0,0,0,0,0,0,0,0,0,0,0,399.2797909,0,0,0,0,0,0,0,0,0,0,0,0,0,23151.60057,0,0,0,0,0,0,2135.798422,-31263.94966,258738.7612,139539.4686,-108694.1447,-49884.50976,-124924.1165,-5079.416597,61257.54725,129349.4979,-1102.814414,284845.1685,178867.5125,-6081.262307,134865.5306,-65409.40872,496238.914,3824522.678,402.6630839
30-10-2023,brand8,19248.43786,159.062879,11.39574949,0,1078.308719,504.7941974,0,5591.275534,0,20260.78097,0,0,0,0,3.586069441,0,0,0.532562661,0,0,0,3549.962375,8516.299736,0,1657.872295,2.66440797,0,6468.882572,952.7233444,86.75114552,935.0262882,12783.74935,0,0,463.8317342,-7181.923107,-26521.66215,54925.52071,-23945.01575,-37917.96207,-24357.09419,-241.7414251,18259.24068,35067.90756,-707.8500636,86790.8241,51802.24557,-8233.328453,55906.68417,-25931.13445,22483.87169,849882.0613,251823.3891
06-11-2023,brand0,156433.2496,12557.55777,2372.746286,0,130009.5526,2863.810361,1979.049744,25007.98498,0,43823.55496,0,204.7793666,0,0,0,1634.434307,2522.075057,0,0,0,10933.54122,82596.9156,52481.78675,0,13130.3432,7211.680258,2464.633038,10907.49184,2208.102346,2008.991743,3866.240998,3538.43706,0,0,36550.07403,-22689.99452,398429.2093,328390.6354,-338123.2481,-185280.0199,-441731.4719,-22706.1927,144758.3046,477361.4377,-27642.25015,538767.9708,471910.832,-105456.8103,327433.9582,-333262.0542,3123105.452,8245752.761,0.448669725
06-11-2023,brand1,2873.835237,74.02222232,339.1341857,0,0,433.424664,654.8482071,272.9460259,0,523.369245,917.338268,0,1178.947895,0,311.0186449,0,165.5401475,0,616.3758586,0,22448.27044,1446.330625,89.93013588,0,772.407497,8.712517131,0,1065.398517,590.3931793,847.8649323,649.8705502,18536.81765,0,0,0,-5858.330322,251933.6875,115444.2652,-65552.35567,-25072.95695,-64085.35743,-2332.785022,44131.37171,120269.6239,-3264.03868,152132.5427,130364.5056,-3966.534309,114989.5164,-97515.71433,0,3036821.787,0.025988845
06-11-2023,brand10,5993.875841,75.09753425,2456.48632,0,4168.059698,0,0,2174.235031,0,3274.92766,0,0,0,2033.69199,883.1159775,0,571.7031983,0,1503.09617,0,293.5124233,16753.04026,1455.737898,0,285.0553097,530.31785,305.1018564,25585.20224,34.04657789,1.668085393,1120.050355,1289.555771,0,0,2666.550235,-2650.475335,111979.0633,40610.01252,-33638.80751,-24139.42303,-28815.70019,-39.15940698,18432.68955,61892.83909,0,72802.71847,57909.17865,-2026.994946,40901.62778,-38280.44917,25318.46534,1001095.486,0.02093894
06-11-2023,brand11,46.93538594,82.73857196,3856.024187,0,134.5751518,0,0,1551.574141,0,1859.317039,0,15.73868697,88.7160345,622.3310456,17.60131425,0,0,0,0,0,0,1821.442755,1627.230792,0,39.04722152,0,0,3235.125414,0,1.351759067,34.86235248,686.2393742,0,2.340224475,699.1736064,-1249.311838,42759.85757,20760.80692,-14703.46166,-24854.96952,-13456.84663,-567.7795784,9826.253132,34844.36431,-32.25443074,39376.34137,29705.87312,-1788.863855,20926.41598,-21635.23936,12133.17341,556148.6296,8018.59839
06-11-2023,brand12,1700.22843,86.09752519,210.8316383,0,2468.302511,0,0,508.2822006,0.038133063,0,0,0,0,1494.727809,375.742574,0,0,70.24236083,0,0,9737.791303,70.08902063,457.11764,0,26.89211169,0,43.66042607,9043.227202,8.857775016,0,0,3.62884816,0,0,3537.317823,-1885.785076,31821.73917,33541.84548,-23826.96668,-111141.9132,-17254.4207,-213.5679434,14621.69686,25470.5157,-156.2091419,54370.04068,44799.68574,-2885.609779,34369.79517,-16888.29008,11499.18966,867292.549,199267.5808
06-11-2023,brand14,93.195637,182.2676631,0,0,0,121.4015675,0.610805701,1338.520399,0,915.8681344,0,338.7150651,0,0,145.4672725,0,0,0,0,0,0,130.8881936,1683.124984,0,235.8593681,0,0,1099.396625,60.86070922,1.128675829,227.3505143,712.4914058,0,0,112.6072193,-5095.949232,97845.63083,92920.34737,-62121.41445,159048.5717,-56948.97221,-1304.163316,39612.66276,140839.2877,-78.88544685,153571.1519,129244.6474,-4551.470941,93467.43403,-70008.86136,25557.72859,2316373.095,0.025365986
06-11-2023,brand15,1809.084807,0,332.2142167,0,0,0,0,0,0,2207.316432,0,21.49382327,0,0,0,0,0,0,0,0,941.1511303,116.6624884,0,0,233.5422112,0,0,3910.313298,0,0.419061638,1252.469064,0,0,0,3767.434494,-4444.105689,25243.24783,71729.3154,-59979.35409,285331.59,-52980.51629,-797.8100651,34321.55096,121064.4844,-54.06592037,140726.5688,98425.54139,-4359.488986,68280.55662,-166865.1292,102020.4703,1356274.195,2562.79959
06-11-2023,brand18,157.5411457,8162.836764,0,0,0,328.7203625,0,6365.441133,0,0,0,0,0,0,0,0,0,1250.778644,0,0,0,255.8216538,11713.47555,0,0,0,0,12226.55324,0,0,1404.67342,3733.102959,0,0,10746.47078,-2478.477822,44539.65421,52820.6903,-30767.3686,-14517.42546,-30667.43168,-7.486757899,21230.6613,56619.46808,0,67549.54014,57587.19412,-1377.355428,53691.10806,-49107.83908,0,1061585.452,158308.5985
06-11-2023,brand19,39093.58538,148.5701577,2392.92483,0,34524.39219,0,0,12886.35005,0,79923.26967,0,0,4259.251214,0,4536.559439,0,21.85489971,0,0,0,0,81550.39459,11884.28289,0,10799.45273,4919.64328,0,118283.7574,3645.532277,4034.009383,3161.270081,37367.79371,0,0,342.1399276,-10167.64698,108631.0384,147891.4859,-125132.9698,-47013.40006,-160207.2734,-6523.557418,65535.78981,270161.7443,-16361.97055,233797.8017,198693.5561,-42879.14802,144531.2457,-233937.3712,556185.5985,4026454.82,300316.0103
06-11-2023,brand3,0,19924.04981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3627.345587,0,0,0,0,0,0,0,0,0,0,0,1.240548189,0,0,0,0,1353.755297,-6658.298376,0,100254.3642,-91113.82705,794620.0258,0,0,48497.06784,107578.0056,0,185390.9209,140499.1746,0,96559.15968,-128732.5668,188678.3265,2039266.083,0.006874727
06-11-2023,brand4,54716.4275,953.0067277,0,0,0,0,0,0,0,0,0,0,0,822.1530194,0,0,0,0,0,0,0,0,0,0,0,0,0,15380.70585,0,0,0,0,0,0,2387.165246,-9144.813191,245774.0292,141818.5113,-110469.403,-26071.2946,-126964.4525,-3490.407293,62258.04244,156902.2951,-5291.37147,200994.9233,181788.8846,-6386.974216,137068.2357,-92091.35313,528926.5326,3914955.2,0.007518156
06-11-2023,brand8,12753.59447,77.21333583,0,0,611.0332493,314.4990821,0,2219.914651,0,16316.91158,0,0,0,0,0,0,0,0.204056175,0,0,0,837.2899384,5507.84017,0,953.3113122,0,0,3954.431576,449.3222743,35.85289152,530.475188,6842.439807,0,0,330.2084272,-2133.783728,-31008.03309,56700.73555,-24718.92825,-49601.27647,-25144.32524,-90.56122707,18849.38666,44167.05299,-1405.893993,61940.85804,53476.5149,-7708.230323,57713.6106,-39112.09379,23304.25238,871060.3112,290368.5177
13-11-2023,brand0,166989.2209,13331.66834,3293.726486,0,136785.1946,3322.52641,710.7129222,28432.68215,0,40773.78551,0,115.1821549,0,0,0,1701.599178,2926.999632,0,0,0,148219.5092,99683.1662,55048.22172,0,12369.68049,9260.762669,2060.329472,23498.26113,1388.237308,721.5893913,4300.738565,2403.558826,0,0,45851.6746,-23921.23477,546532.4041,331497.0065,-341321.6837,-77517.01262,-445909.9768,-22920.97916,146127.6281,517177.9041,-33405.72395,642622.8206,476374.8149,-106454.3661,330531.2797,-98148.02803,3830267.586,8362617.03,6758.739208
13-11-2023,brand1,3065.95344,90.9008295,238.3050871,0,0,358.9972996,233.7025051,364.8484002,0,469.4931532,976.8861038,0,888.4786838,0,173.4712394,0,133.6575478,0,484.6581065,0,19488.65811,1187.627976,94.9882463,0,999.2618794,5.883720767,0,1283.223792,408.9480722,387.0401786,580.8085476,19601.76196,0,0,0,-6653.4102,292556.5511,125540.0948,-71285.03899,-28937.41843,-69689.74885,-2536.791692,47990.74756,216348.0288,-5503.233822,192727.9984,141765.1398,-4313.415589,125045.5773,-107719.5546,0,3336570.845,979.7010628
13-11-2023,brand10,4000.723962,50.48540575,1723.552019,0,2861.925039,0,0,1461.083734,0,2236.30575,0,0,0,1382.762148,598.3470958,0,405.9718352,0,1045.785315,0,68.8663433,12942.82644,1004.945835,0,94.76800194,384.9184924,212.5886311,17406.57633,10.6387613,4.767508299,756.212344,891.9343281,0,0,1829.184673,-2679.629605,111875.971,39311.8759,-32563.51192,-26924.44999,-27750.05298,-37.90764031,17843.47158,48767.25839,0,84006.94366,56058.0582,-1962.200177,39594.16942,-25779.94616,25701.53071,968289.6865,465.0261471
13-11-2023,brand11,27.80885247,71.72086499,3583.603018,0,22.34961088,0,0,1433.787718,0,1760.836606,0,10.52862372,56.28146242,563.3074677,8.875744415,0,0,0,0,0,0,2227.04395,1505.574771,0,18.04099019,0,0,2955.7683,0,0.309379453,24.22417224,574.0364549,0,1.038094514,649.6411005,-1240.8518,43153.54331,19743.8996,-13983.25566,-22762.05795,-12759.43486,-539.9685588,9344.942904,25113.45005,-137.6569942,44806.21568,28250.81794,-1701.241599,19901.39679,-15220.62905,11922.95532,524939.9421,7650.303562
13-11-2023,brand12,1431.304177,92.48629317,118.4750325,0,2589.243877,0,0,552.1000554,0,0,0,0,0,1620.305987,211.833018,0,0,73.43362214,0,0,9916.903212,1729.589775,842.9232127,0,14.14927249,0,33.40821403,9553.386947,4.600564011,0,0,1.827731816,0,0,3591.41292,-1961.529099,30660.07791,33406.36018,-23730.72261,-109165.2503,-17184.72507,-212.7052802,14562.63556,24599.75022,0,64142.32835,44618.72674,-2873.95396,34230.96554,-13642.43689,11101.74626,861597.9601,204305.9794
13-11-2023,brand14,75.88362815,185.5814856,0,0,0,136.7297068,0,1057.358412,0,916.1248691,0,290.1047084,0,0,81.06656729,0,0,0,0,0,0,84.35837822,1524.788633,0,182.9628151,0,0,738.1890435,42.51618641,0.618059996,248.894962,493.2903798,0,0,132.785595,-5124.946065,74378.11965,89477.6719,-59819.83169,144121.4138,-54839.02713,-1255.844393,38145.02358,113977.8076,-280.2973013,176654.7339,124456.1657,-4382.840089,90004.48914,-39475.82755,30500.52213,2250999.323,856.8373055
13-11-2023,brand15,1468.217358,0,201.3608601,0,0,0,0,0,0,1944.819432,0,23.47008657,0,0,0,0,0,0,0,0,243.171868,53.7178735,0,0,163.3765528,0,0,3178.017715,0,0.279674368,1221.278852,0,0,0,3629.591684,-4326.597525,29315.95934,66864.93847,-55911.80953,269736.8924,-49267.92976,-743.7059815,31994.00943,80128.77217,-251.9669464,157814.7085,91750.74001,-4063.846994,63650.05983,-111928.2702,95629.22815,1206233.298,4396.53399
13-11-2023,brand18,234.3235622,15848.73696,0,0,0,494.9558009,0,6775.662022,0,0,0,0,0,0,0,0,0,1989.013604,0,0,20727.84623,228.9174666,15036.48761,0,0,0,0,11916.47684,0,0,2230.945062,4360.559145,0,0,18158.50581,-2492.547116,40173.81896,50863.00989,-29627.0451,-3163.123543,-29530.81211,-7.20927801,20443.79446,42060.28566,0,77686.25638,55452.85393,-1326.306838,51701.16757,-28006.94999,0,1031008.484,200614.3722
13-11-2023,brand19,48285.66352,82.45339914,3471.973247,0,50137.26667,0,0,17797.18697,0,102736.7991,17640.1009,0,5881.393193,0,6267.214963,0,12.13250726,0,0,0,83791.31436,91229.74537,15352.08253,0,15958.60994,6811.230829,0,132774.0922,5147.353872,2642.928683,4323.699077,60104.2527,0,0,203.4470774,-10865.3488,136726.7901,151323.3791,-128036.7406,-7889.008915,-163924.9603,-6674.939709,67056.57937,311082.98,-16510.93223,282148.9519,203304.3358,-43874.1793,147885.1628,-153297.2126,670562.619,4128776.681,413120.0346
13-11-2023,brand3,0,18517.12629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3442.349157,0,0,0,0,0,0,0,0,0,0,0,0.280346595,0,0,0,0,1341.428196,-6637.400448,0,95692.45553,-86967.84334,758462.1583,0,0,46290.28914,71382.70717,0,211247.6864,134105.9925,0,92165.39513,-47731.07573,191033.8565,1893756.957,472.2509341
13-11-2023,brand4,65092.40255,548.9107416,0,0,0,0,0,0,0,0,0,0,0,1072.420672,0,0,0,0,0,0,0,0,0,0,0,0,0,15371.5691,0,0,0,0,0,0,2738.436255,-10076.53194,307104.7909,149626.6025,-116551.5086,-8969.531232,-133954.7249,-3682.578386,65685.77883,251299.276,-8647.965211,248142.6484,191797.6216,-6738.621378,144614.7913,-79811.83363,678525.2065,4152287.571,753.7489364
13-11-2023,brand8,30611.84383,49.16912185,0,0,466.9293589,237.5388903,0,6980.927389,0,14195.64009,0,0,0,0,548.9516862,0,0,0.134945482,0,0,0,176.4224499,4524.809872,0,1796.26184,0,0,3245.92833,1110.916009,53.0442219,389.5844867,9762.960835,0,0,289.3325462,-2218.30798,-26149.23496,56441.66023,-24605.98326,-40523.33997,-25029.43653,-90.14743739,18763.2606,42839.12132,-1594.075636,73046.14458,53232.1716,-7673.010106,57449.90728,-21338.76681,27952.54229,863609.0941,336097.4008
20-11-2023,brand0,210992.2274,17597.32507,4533.659162,0,169839.6146,4299.065636,734.8700922,36299.003,0,46647.4932,0,103.2046105,0,0,0,2098.005577,3815.309978,0,0,0,148177.1878,155265.2621,68181.59332,0,14565.37437,12334.28085,1032.266677,38684.50781,1321.990726,753.3170919,5413.13504,2171.26846,0,0,62016.39114,-36593.56301,617048.4318,397970.3932,-409765.1622,-126556.6965,-535326.0068,-27517.205,175429.8484,1369212.416,-134592.0073,708924.2034,571899.8019,-127801.1116,396811.0141,-617666.611,4201776.441,10037912.7,283.9666892
20-11-2023,brand1,3260.776435,82.14460575,182.3347543,0,0,283.7261646,244.5866583,461.7682055,0,430.3390041,961.1944933,0,581.191628,0,107.1432594,0,107.6796387,0,369.9991052,0,21010.90894,1189.538342,102.0907598,0,1245.353861,5.217648542,0,1529.988992,290.8221408,393.0189927,511.5848771,21807.83163,0,0,0,-9168.451019,315326.4879,135763.858,-77090.36643,-45520.92285,-75365.15869,-2743.383519,51899.02912,313643.9318,-28401.80948,195300.2348,153310.2419,-4664.692522,135229.0678,-162458.5346,0,3637084.494,29.11450193
20-11-2023,brand10,2554.601616,32.26037331,1144.075977,0,1884.846695,0,0,953.7205897,0,1456.026789,0,0,0,904.9622753,392.2624455,0,273.9594561,0,687.3789162,0,20.21860241,11232.91024,672.1992641,0,0,257.9175802,141.9791106,11380.62628,0,0.883826233,485.5331519,593.0662212,0,0,1214.81093,-3252.106082,107038.2855,37442.40647,-31014.95976,-30324.45109,-26430.40402,-36.10494905,16994.92839,27792.73843,0,76960.77112,53392.22696,-1868.888088,37711.27556,-10269.12972,21070.20743,920480.4834,13.69808838
20-11-2023,brand11,12.65810039,60.38851571,3215.072875,0,0,0,0,1281.936115,0,1602.433894,0,6.728136304,35.25945354,492.732804,0,0,0,0,0,0,0,2050.864279,1339.196931,0,0,0,0,2602.272763,0,0.280053866,15.24478156,474.2401762,0,0,582.5632681,-1416.901292,38223.49511,17693.04834,-12530.77777,-17495.37241,-11434.0785,-483.8805913,8374.25888,5488.595893,-424.600953,39163.42293,25316.33049,-1524.529119,17834.18588,-693.8656499,8791.963546,469918.8566,5448.716505
20-11-2023,brand12,1149.472092,100.785053,0,0,2769.552299,0,0,591.554526,0,0,0,0,0,1746.311969,133.4260761,0,0,78.87447417,0,0,11425.15224,2185.020129,937.4817413,0,0,0,345.3727775,10274.75545,0,0,0,0,0,0,3709.43004,-2505.422074,25607.09276,33486.16034,-23787.40989,-113959.5067,-17225.77545,-213.2133845,14597.42237,25112.62674,0,61164.66519,44725.31069,-2880.819179,34312.7355,-10748.71311,9479.148253,863063.4748,200794.2343
20-11-2023,brand14,55.87767569,100.2631145,0,0,0,175.1036386,0,881.6262685,0,789.6869382,0,204.0431895,0,0,58.58134402,0,0,0,0,0,0,86.16503211,1374.914945,0,149.6409847,0,0,249.7193963,34.45216439,1.137245319,302.4175248,411.9885141,0,0,172.3678202,-6995.894292,39770.44227,95855.85918,-64083.93558,135890.1579,-58748.08709,-1345.364053,40864.09415,163743.6225,-73.20205957,177624.2726,133327.7056,-4695.259649,96420.22924,-79828.68752,30554.17633,2439206.881,23.88687819
20-11-2023,brand15,1161.898022,0,141.4103688,0,0,0,0,0,0,1328.70295,0,23.11889346,0,0,0,0,0,0,0,0,105.8836962,30.14123889,0,0,125.5800045,0,0,1794.066901,0,0.322598785,1145.228103,0,0,0,3454.344788,-4932.995537,27091.70032,59829.13491,-50028.53921,251811.3725,-44083.75577,-665.4501825,28627.4683,20919.62087,0,137636.352,82096.35018,-3636.232317,56952.53902,-33011.35328,72420.10375,1031963.166,409.8100857
20-11-2023,brand18,321.329355,23228.3393,0,0,0,766.9535891,0,10529.37272,0,0,0,0,0,4768.334927,783.3454944,0,0,3145.741074,0,0,37281.27556,114.1066636,13352.20345,0,422.0543334,0,0,11592.78512,467.9356846,0,3543.904792,7288.768826,0,0,31195.36499,-3571.87206,43829.642,57201.13203,-33318.91923,-19574.11833,-33210.6945,-8.107637833,22991.32884,89196.61906,0,81241.59093,62362.92398,-1491.580084,58143.73389,-70586.68249,0,1176101.604,205164.3832
20-11-2023,brand19,64175.26659,0,4823.330835,0,69364.7776,0,0,24056.76567,0,137161.3004,29887.87514,0,7921.517358,0,8491.738159,0,1.895251594,0,0,0,214896.6586,115444.6318,20362.04714,0,22416.36352,9201.954969,0,162440.3293,7045.037341,5058.254131,5841.178392,87599.36371,0,0,158.9890265,-16524.81634,152399.3495,180613.0175,-152819.0966,-66420.28974,-195653.718,-7966.918332,80035.82276,660327.012,-63626.03916,309955.2843,242655.2314,-52366.31618,176509.3119,-381271.3362,751983.4789,4924386.405,590767.7905
