date,hierarchy,paid_media_digital_video_other_spend_usd,paid_media_digital_social_snapchat_spend_usd,paid_media_digital_search_bing_spend_usd,paid_media_digital_mobile_other_spend_usd,paid_media_digital_display_warner_spend_usd,owned_media_digital_video_youtube_views,paid_media_digital_video_twitch_spend_usd,paid_media_traditional_flex_television_spend_usd,paid_media_digital_video_hulu_spend_usd,paid_media_traditional_cinema_spend_usd,owned_media_digital_social_facebook_impressions,paid_media_traditional_fixed_television_spend_usd,paid_media_digital_search_google_spend_usd,paid_media_digital_social_pinterest_spend_usd,paid_media_digital_video_google_spend_usd,paid_media_digital_social_meta_spend_usd,paid_media_digital_display_the_trade_desk_spend_usd,paid_media_retail_spend_usd,paid_media_digital_video_the_trade_desk_spend_usd,owned_media_digital_social_instagram_impressions,paid_media_digital_social_x_twitter_spend_usd,paid_media_digital_audio_other_spend_usd,paid_media_digital_social_tiktok_spend_usd,paid_media_digital_display_other_spend_usd,paid_media_digital_video_youtube_spend_usd,paid_media_digital_audio_spotify_spend_usd,paid_media_digital_video_connected_ott_spend_usd,owned_media_digital_social_x_twitter_impressions,paid_media_digital_video_roku_spend_usd,paid_media_digital_audio_pandora_spend_usd,paid_media_digital_search_other_spend_usd,paid_media_traditional_print_spend_usd,paid_media_digital_social_other_spend_usd,paid_media_traditional_radio_spend_usd,paid_media_traditional_ooh_spend_usd,competitor_paid_media_digital_social_spend_usd,commercial_execution_socvi_nartd_percentage,commercial_execution_sovi_ssd_percentage,competitor_paid_media_digital_internet_spend_usd,bottler_promo_spend_usd,weighted_distribution_unit_case_weighted_average_vs_competitor_weighted_distribution_unit_case_weighted_average_ratio,weather_population_weighted_average_temperature_celsius,macroeconomics_consumer_price_index_seasonally_adjusted,commercial_execution_total_ko_cde,competitor_weighted_distribution_unit_case_weighted_average_26_weeks_sliding_max,average_selling_price_vs_competitor_average_selling_price_ratio,competitor_paid_media_traditional_television_spend_usd,weighted_distribution_unit_case_weighted_average_26_weeks_sliding_max,weather_population_weighted_average_precipitation_mm,macroeconomics_yoy_percentage_change_in_real_private_consumption,average_selling_price_relative_to_12_week_moving_average_ratio,varying_intercept,holiday_effect
16-10-2023,brand14,0.000172706,0.000133965,3.71108E-05,0,0,0,0,0,2.20053E-05,0,3.78791E-07,0,3.37478E-05,0,0,0.000238733,0,1.95131E-05,7.06877E-06,7.69307E-08,0,0,0.000138112,0,4.0155E-05,0,0.000190296,0,3.478E-05,0,0,0,5.3919E-05,0,2.77123E-05,-4.26927E-05,0.002338414,0.003219068,-2.22299E-06,0.000226589,0.001274111,0.006012339,-0.003882495,0.003128767,-0.00306933,0.001865852,0,0.012590977,-0.00080077,0.002310452,-0.003447993,0.047096618,1.41905E-08
16-10-2023,brand15,0,7.19403E-05,0,0,0,1.44673E-08,0,0.00014648,0,0,0,0,7.09444E-05,0,0,0.000110079,0,0,4.98926E-05,3.7453E-07,0,0,0,5.32748E-05,3.54771E-05,4.19124E-05,0,0,0,0,0,0,6.62542E-07,0,3.64163E-05,-0.000626136,0.002059542,0.002643985,-4.59308E-05,0.00100472,0.000395543,0.007178345,-0.003785057,0.002587517,-0.003043974,0.003483479,-0.000384897,0.011144188,-0.000722157,0.001146211,-0.003554771,0.045358063,3.89255E-07
16-10-2023,brand18,0.000177135,0,4.24389E-05,0,0,0,0,0,0,0,0,0,8.24523E-05,0,0,0.000203608,0,0.0001234,5.7541E-06,0,0,0,9.56374E-05,5.52473E-05,0,0,0.000138566,0,0,0,6.35029E-05,0,6.06478E-07,0,1.04943E-05,-1.5952E-05,0.002321631,0.00300942,-9.85058E-07,0,0.00078777,0.005743356,-0.003790486,0.002931902,-0.00329879,-0.000245111,0,0.013129476,-0.000711406,0.001677554,-0.003394358,0.050551387,1.48747E-08
16-10-2023,brand19,5.97948E-06,0.000217767,0,2.64793E-07,0,0,1.96609E-07,0,8.47528E-08,0,0,0,6.18257E-07,0,0,0.000311338,0,2.91808E-06,9.89628E-05,3.77585E-05,0,4.16768E-07,3.40952E-07,4.15577E-06,1.98667E-06,5.46105E-07,4.84488E-07,0,1.74153E-07,6.89005E-07,0,0,0,7.21027E-07,7.72004E-08,-0.001720717,0.002601219,0.003572854,-0.000147565,0.002996977,0.000775735,0.006592842,-0.004821143,0.003555388,-0.005162379,-0.00033674,-0.002646468,0.020149617,-0.000898849,0.001419357,-0.004368678,0.066492781,1.75341E-09
16-10-2023,brand3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000136313,3.54992E-07,1.71975E-09,0,0,0,3.25503E-06,0,0,0,0,0,0,2.33508E-05,0,0,0,0,0,0.001821277,0.002209037,0,0.001126056,0,0.00460426,-0.004138841,0.002187081,0,0.007400036,0,0.008049685,-0.0006137,0.000945136,-0.003573545,0.031087429,8.14707E-09
16-10-2023,brand4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001282,0,1.29793E-05,0.000524628,0,0,0,0,5.20422E-06,0,0,0,0,0,0,0,0,0,0,0,-0.000222833,0.002474281,0.003023253,-0.000172367,0.002585329,0.001666429,0.00683063,-0.005125012,0.002973766,-0.004888286,-0.000424482,-0.000709541,0.01882262,-0.000802104,0.001143709,-0.004441753,0.056108002,2.89286E-08
16-10-2023,brand8,6.56462E-05,0.000119135,1.41449E-05,0,0,0,0,0,1.32343E-05,1.6573E-05,6.29792E-08,0,2.15685E-05,0,0,3.95926E-05,0,3.19401E-06,9.42008E-05,1.60698E-06,0,8.29299E-07,5.44279E-05,3.37914E-06,1.74749E-05,1.33684E-06,2.7537E-05,0,5.1328E-07,0,2.09548E-08,0,0,0,1.39368E-05,-0.000480191,0.000941094,0.001124395,-1.29102E-05,0.000165723,-0.000276248,0.00261266,-0.00126635,0.001101709,-0.001145613,-0.0003628,-0.000227128,0.004001194,-0.000253336,0.000478374,-0.001099056,0.019417511,2.39444E-07
23-10-2023,brand0,6.81872E-05,0.000283506,6.96502E-05,6.88428E-05,0,0,0,4.42953E-05,9.10238E-05,0.000580605,4.69979E-05,0,0.000103113,0,0,0,0,0.000178453,0.000747027,4.03044E-05,0,1.61943E-06,0.00020521,0.000162329,0.000211766,3.22976E-07,0.000161065,0,0,0,0,4.75605E-05,7.58376E-06,0,0.0004145,-0.003656858,0.004197719,0.005114856,-0.000231068,0.009968623,0.001778806,0.010136486,-0.008861858,0.005112107,-0.008916288,-0.00061901,-0.004118382,0.030255773,-0.00054637,0.001928576,-0.007326043,0.083167008,9.54836E-11
23-10-2023,brand1,5.09953E-05,8.57639E-06,8.80669E-06,0,0,0,0,0.000111433,1.0087E-05,0,6.7114E-06,6.99718E-06,1.01682E-05,0,0,1.27311E-05,0,1.10007E-06,1.26444E-05,1.3219E-05,1.73077E-05,5.19278E-07,1.30826E-06,0,1.24114E-05,7.96477E-06,0,0,6.05534E-06,1.21776E-05,0,0,0,4.72827E-06,3.30636E-05,-4.0525E-05,0.000497498,0.000621116,-2.8806E-05,0,0.000481966,0.001418012,-0.000769897,0.000612497,-0.000644067,-0.000138664,-5.52987E-05,0.003213357,-6.04816E-05,0.000261046,-0.000673563,0.009344397,6.0264E-08
23-10-2023,brand10,1.51855E-05,3.30957E-05,0,1.20848E-05,0,0,0,8.2985E-05,2.44428E-06,3.99056E-05,0,0,4.216E-05,3.82817E-05,0,3.62846E-05,0,3.08293E-06,6.61466E-05,8.87125E-10,0,6.04503E-07,2.01165E-05,3.00835E-05,5.47148E-06,1.65098E-05,2.80875E-05,0,2.42977E-05,2.68037E-05,0,0,0,1.86412E-05,0.000145246,-0.000103098,0.001366667,0.001569173,-1.23086E-05,0.000263149,0.001297148,0.003183632,-0.002977471,0.001563875,-0.001998229,-0.000183993,-0.000160244,0.007385496,-0.000182802,0.000648095,-0.002525932,0.025776938,2.79488E-07
23-10-2023,brand11,7.94829E-05,0.000105013,0,0,0,0,1.80661E-06,0,0,2.47072E-05,0,0,1.40377E-05,6.86564E-05,0,0.00012579,0,1.20613E-05,4.21912E-06,1.41954E-07,4.08535E-05,0,5.07524E-05,3.54769E-05,6.07074E-06,0.000188746,9.51542E-05,0,6.03485E-06,0,0,0,1.29512E-05,0,1.47154E-07,-0.000714616,0.001913569,0.001981328,-0.000105239,0.000312526,0.001135883,0.004927574,-0.003744023,0.001985746,-0.002715301,-0.002367312,-1.99587E-05,0.00959089,-0.000237647,0.000678362,-0.003411681,0.03953543,0.000351592
23-10-2023,brand12,9.0065E-08,0,0,6.23381E-06,0,2.24855E-10,0,0,5.09957E-07,1.38046E-05,0,0,0,3.14492E-06,0,4.4974E-05,0,2.3552E-06,7.96852E-06,0,0,0,3.86349E-06,2.33622E-05,8.08327E-07,3.47546E-06,3.65012E-06,0,7.45716E-06,0,2.51848E-06,0,0,0,7.445E-06,-9.65722E-05,0.000416794,0.000533846,-2.85112E-06,3.5447E-05,0.000136283,0.001059219,-0.000565905,0.000519818,-0.000367489,-0.000776927,0,0.001555935,-4.86441E-05,0.000248652,-0.000510521,0.007862301,2.87298E-06
23-10-2023,brand14,7.73159E-05,4.98816E-05,3.00106E-05,0,0,0,0,0,1.0576E-05,0,2.60021E-07,0,2.67838E-05,0,0,0.000148392,0,1.53951E-05,4.41279E-06,3.98892E-08,0,0,6.59306E-05,1.9084E-06,1.88952E-05,0,8.3736E-05,0,1.84239E-05,0,0,0,1.75565E-05,0,1.39212E-05,-3.45369E-05,0.001891693,0.002604111,-1.79832E-06,0.000180007,0.001130022,0.004992244,-0.003140799,0.002531061,-0.002482978,0.001424503,0,0.01018565,-0.000266857,0.001869073,-0.002806844,0.038356689,4.31699E-09
23-10-2023,brand15,0,0.000104317,0,0,0,1.6707E-08,0,0.000209782,0,0,0,0,9.26032E-05,0,0,0.000158766,0,0,7.26195E-05,9.80984E-08,0,0,0,7.7196E-05,5.12478E-05,5.98467E-05,0,0,0,0,0,0,6.64699E-07,0,5.16855E-05,-0.00088553,0.002912763,0.003739328,-6.49588E-05,0.001396328,0.000477738,0.009539358,-0.005353121,0.003659467,-0.004305024,0.00488707,-2.68105E-06,0.015760974,-0.000420734,0.001621061,-0.005032571,0.064268706,1.5711E-07
23-10-2023,brand18,0.000120121,0,2.77879E-05,0,0,0,0,0,0,0,0,0,5.40317E-05,0,0,0.000138925,0,8.21073E-05,4.03812E-06,0,0,0,6.42252E-05,3.90578E-05,0,0,9.41108E-05,0,0,0,4.17623E-05,0,0,0,5.92826E-06,-1.04828E-05,0.001525653,0.001977632,-6.47328E-07,0,0.000645912,0.004118719,-0.002490907,0.001926691,-0.00216779,-0.000394423,0,0.008627997,-0.000192585,0.0011024,-0.00226193,0.033002053,3.72644E-09
23-10-2023,brand19,0,0.000174392,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000287826,0,3.77917E-06,7.88899E-05,2.29083E-05,0,0,0,6.81382E-06,0,0,0,0,0,0,0,0,0,8.17297E-07,0,-0.002671616,0.0040387,0.005547278,-0.000229112,0.004618809,0.001143092,0.009677499,-0.007485393,0.005520159,-0.008015202,-0.000425963,-0.004345265,0.031284657,-0.0005749,0.002203719,-0.006759207,0.105423529,6.89066E-10
23-10-2023,brand3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000134072,1.46006E-07,1.60155E-09,0,0,0,3.2519E-06,0,0,0,0,0,0,2.38053E-05,0,0,0,0,0,0.001855914,0.002251048,0,0.000985704,0,0.004657259,-0.004217553,0.002228675,0,0.007540768,0,0.008202773,-0.00025762,0.00096311,-0.003567017,0.031810143,2.42966E-09
23-10-2023,brand4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001527,0,1.53379E-05,0.000605393,0,0,0,0,5.91385E-06,0,0,0,0,0,0,0,0,0,0,0,-0.000251188,0.002789118,0.003407944,-0.0001943,0.003050262,0.001760443,0.00749129,-0.005777139,0.00335216,-0.005510292,-0.000398094,-0.000353949,0.021217686,-0.000372469,0.001289239,-0.004962225,0.062952075,6.37279E-09
23-10-2023,brand8,5.72317E-05,0.000103025,1.1946E-05,0,0,0,0,0,1.14676E-05,1.47036E-05,0,0,1.83349E-05,0,0,3.33932E-05,0,2.64068E-06,8.23733E-05,3.18766E-07,0,4.23732E-07,4.73942E-05,2.97684E-06,1.52202E-05,6.3798E-07,2.37003E-05,0,2.36477E-07,0,1.8617E-08,0,0,0,1.20775E-05,-0.000406566,0.0007968,0.000951997,-1.09307E-05,0.000140113,-0.000204156,0.002283496,-0.001072187,0.00093279,-0.000969962,-0.000260391,-0.000162308,0.00338771,-8.83598E-05,0.000405027,-0.000926447,0.01654888,1.82091E-07
30-10-2023,brand0,6.65413E-05,0.000356149,7.25443E-05,7.73131E-05,0,0,0,3.45303E-05,0.000101011,0.00063529,4.57371E-05,0,0.000100893,0,0,3.92182E-05,0,0.000197408,0.000873332,3.87361E-05,0,5.04342E-05,0.000213746,0.000177217,0.000229944,1.5242E-07,0.000176952,0,0,0,0,5.19235E-05,6.82307E-06,4.28025E-05,0.000293104,-0.003674061,0.004590931,0.005593978,-0.000306539,0.011054698,0.001946859,0.011228214,-0.009707509,0.005590972,-0.009751501,-0.00087766,-0.003846945,0.033089913,-0.001370752,0.002109231,-0.008002217,0.092536207,0.001092965
30-10-2023,brand1,0.00012282,1.98177E-05,2.13288E-05,0,0,0,0,0.000269749,2.34724E-05,0,1.38939E-05,1.00108E-05,2.61753E-05,0,0,2.55228E-05,0,2.41289E-06,3.39548E-05,2.70235E-05,4.18691E-05,1.20421E-06,1.99053E-06,0,3.01098E-05,1.76258E-05,9.11718E-06,0,1.40281E-05,2.82082E-05,0,0,0,1.0601E-05,5.549E-05,-9.795E-05,0.001153382,0.001439975,-4.68217E-05,0,0.001131309,0.002838096,-0.001787767,0.001419994,-0.001493184,-0.000318191,-5.43038E-05,0.007449744,-0.000321655,0.000605202,-0.001532673,0.022663167,0.002517964
30-10-2023,brand10,9.4412E-06,2.12683E-05,0,7.9265E-06,0,0,0,2.65899E-05,1.07665E-06,2.75423E-05,0,0,2.74308E-05,2.36048E-05,0,2.37629E-05,0,2.14802E-06,3.15392E-05,6.77772E-08,0,6.24661E-06,1.15632E-05,1.86474E-05,2.43415E-06,1.90756E-05,1.82372E-05,0,1.46654E-05,2.64469E-05,0,0,0,1.45034E-05,4.05538E-05,-7.47497E-05,0.000820444,0.000942013,-3.6612E-06,0.00015198,0.000758155,0.002109997,-0.001790315,0.000938833,-0.001187463,-0.000185683,-1.2003E-05,0.004429331,-0.00025174,0.000389067,-0.001521295,0.015574038,0.001641584
30-10-2023,brand11,3.92216E-05,6.37034E-05,0,0,0,0,7.53436E-07,0,0,1.01346E-05,0,0,6.26585E-06,3.91861E-05,0,7.52908E-05,0,6.51391E-06,1.79945E-06,3.50025E-07,1.6774E-05,0,3.43298E-05,2.16086E-05,2.57139E-06,0.000109949,5.57672E-05,0,2.58613E-06,0,0,0,5.05862E-06,0,5.97354E-08,-0.000284099,0.001100428,0.001139394,-4.49273E-05,0.000178326,0.00065874,0.003011195,-0.002156511,0.001141935,-0.001561477,-0.001231072,-2.12084E-05,0.005515392,-0.000313498,0.000390103,-0.00193256,0.022854234,0.004067485
30-10-2023,brand12,9.09567E-08,0,0,5.51192E-06,0,2.91676E-10,0,8.50789E-05,5.23725E-07,2.21509E-05,0,0,0,1.49476E-05,0,6.65211E-05,0,3.55732E-06,1.08187E-05,0,0,0,3.90061E-06,2.93852E-05,8.2799E-07,3.69565E-06,8.7167E-06,0,1.06598E-05,0,3.51255E-06,0,0,0,5.00185E-06,-0.000116813,0.00058115,0.000744361,-4.20605E-06,4.83338E-05,0.000182688,0.001457624,-0.000790326,0.0007248,-0.000512403,-0.001083524,0,0.00215636,-0.00015559,0.000346704,-0.000705949,0.011226253,0.001647034
30-10-2023,brand14,7.63539E-05,5.55244E-05,4.4116E-05,0,0,0,0,0,1.32259E-05,0,3.49166E-07,0,4.3159E-05,0,0,0.000175645,0,2.33882E-05,4.90113E-06,1.37302E-07,0,0,6.85528E-05,6.15598E-06,2.31407E-05,0,8.83246E-05,0,2.03354E-05,0,0,0,2.59576E-05,0,1.86898E-05,-0.000220676,0.002885314,0.003971933,-3.20358E-05,0.00026665,0.00149508,0.007381227,-0.004798199,0.003860513,-0.003787175,0.002224003,-2.12408E-05,0.015535713,-0.000933695,0.002850813,-0.004237489,0.059540738,0.002965227
30-10-2023,brand15,0,6.58942E-05,0,0,0,0,0,0.000416222,0,0,0,0,6.13395E-05,0,0,0.000107423,0,0,5.21552E-05,3.90197E-08,0,0,0,5.71085E-05,3.61915E-05,4.16887E-05,0,0,0,0,0,0,2.02941E-06,0,2.42316E-05,-0.000418488,0.002012841,0.002584032,-3.41409E-05,0.000885431,0.000382477,0.007176095,-0.00370516,0.002528845,-0.002974951,0.003399865,-7.82687E-06,0.010746657,-0.000666954,0.001120221,-0.00345778,0.043679841,0.002388411
30-10-2023,brand18,0.000167221,0,3.85186E-05,0,0,0,0,0,0,0,0,0,8.13802E-05,0,0,0.000211996,0,0.000119093,5.90819E-06,0,0,0,0.000150637,6.16713E-05,0,0,0.00013581,0,0,0,5.94591E-05,0,0,0,9.16225E-06,-8.46338E-05,0.002170337,0.002813305,-6.40237E-07,0,0.000859902,0.005537631,-0.003549151,0.002740839,-0.003083817,0.000177987,0,0.012273867,-0.00062846,0.001568232,-0.003112796,0.047631874,0.001610695
30-10-2023,brand19,0,9.40276E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000157472,0,2.57207E-06,4.40664E-05,9.39969E-05,0,0,0,4.09716E-06,0,0,0,0,0,0,0,0,0,5.38912E-07,0.000107041,-0.002380079,0.00378073,0.005192949,-0.000211041,0.004439797,0.001000571,0.009349317,-0.007018501,0.005167563,-0.007503235,-0.00078791,-0.00323539,0.029286368,-0.001234557,0.002062958,-0.006307639,0.100141966,0.001409964
30-10-2023,brand3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000170571,0,0,0,0,0,4.27173E-06,0,0,0,0,0,0,3.06143E-05,0,0,0,0,0,0.00238474,0.002892465,0,0.001208123,0,0.005916122,-0.005427996,0.002863717,0,0.009689446,0,0.010540083,-0.000759358,0.001237541,-0.004642432,0.041287093,0.001944207
30-10-2023,brand4,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06481E-05,0,0.00010508,0,1.47233E-05,0.000554583,0,0,0,0,5.44804E-06,0,0,0,0,0,0,0,0,0,0,0,-0.000243371,0.002582004,0.003154877,-0.000125623,0.002902784,0.001754438,0.007197165,-0.005356714,0.003103236,-0.005101109,-0.000337553,-0.000139223,0.019642104,-0.000790978,0.001193503,-0.004554882,0.05768091,0.002765775
30-10-2023,brand8,3.79682E-05,4.92898E-05,5.74967E-06,0,0,0,0,0,7.33535E-06,6.53892E-06,0,0,9.30639E-06,0,0,1.51385E-05,0,1.59202E-06,4.95323E-05,3.87608E-07,0,6.07138E-08,2.11053E-05,1.95121E-06,9.80012E-06,9.38916E-08,1.48005E-05,0,2.97388E-08,0,8.1065E-09,0,0,0,1.11079E-05,-0.000327116,0.000720664,0.000861031,-5.34543E-06,0.000121151,-0.000169054,0.002160325,-0.000971291,0.000843659,-0.000877279,-0.000217154,-7.00184E-05,0.003064004,-0.000183325,0.000366325,-0.000837251,0.015096336,0.00126826
06-11-2023,brand0,3.15737E-05,0.000276702,0.000106204,7.84223E-05,0,0,0,2.84724E-05,5.49043E-05,0.000631441,5.258E-05,0,0.000126763,0,0,8.12625E-05,0,0.000197793,0.000875296,1.53757E-05,0,0.000115821,0.00021239,0.000250593,0.000180406,5.18121E-05,0.000243123,0,0,0,0,5.15179E-05,4.01766E-06,8.09099E-05,0.000502991,-0.003407384,0.004560591,0.00555701,-0.000344617,0.011441317,0.001810883,0.007593978,-0.009643356,0.005554024,-0.009687057,-0.000821548,-0.003293991,0.032871235,-0.000391899,0.002095292,-0.007959805,0.093526427,2.9143E-07
06-11-2023,brand1,0.000165712,2.55515E-05,2.86265E-05,0,0,0,0,0.000362395,3.04748E-05,0,2.07594E-05,9.6244E-06,3.65423E-05,0,0,2.65758E-05,0,3.0018E-06,4.89514E-05,1.33768E-05,5.49965E-05,7.09236E-07,1.15283E-06,0,4.04297E-05,2.18093E-05,1.8929E-05,0,1.81394E-05,3.64747E-05,0,0,0,7.22732E-06,3.34971E-05,-0.000130618,0.001492368,0.001863191,-4.1212E-05,0,0.001433232,0.002403958,-0.002313201,0.001837338,-0.001932039,-0.000245448,-0.000332023,0.009639263,-0.000119781,0.000783073,-0.00199882,0.030127336,1.54051E-05
06-11-2023,brand10,8.23511E-06,1.90864E-05,0,7.05937E-06,0,0,0,1.46584E-05,6.07964E-07,2.42277E-05,0,0,2.46708E-05,2.0371E-05,0,2.16224E-05,0,1.9604E-06,1.8397E-05,1.76671E-08,0,8.62791E-06,9.38377E-06,1.62324E-05,1.3978E-06,2.12141E-05,1.64592E-05,0,1.24885E-05,2.6821E-05,0,0,0,1.36015E-05,0.000100666,-7.15369E-05,0.000695464,0.000798515,-7.33414E-07,0.000123143,0.000621307,0.001311638,-0.001517593,0.000795819,-0.001000892,-0.000175411,0,0.003754604,-6.14147E-05,0.0003298,-0.00129278,0.01337437,8.13804E-06
06-11-2023,brand11,2.85509E-05,5.80636E-05,0,0,0,0,4.31337E-07,0,0,5.15804E-06,0,0,4.31284E-06,3.38959E-05,0,6.64171E-05,0,5.3416E-06,1.13412E-06,2.15209E-07,7.04515E-06,0,3.37421E-05,1.98722E-05,1.50037E-06,9.6762E-05,4.93707E-05,0,1.52831E-06,0,0,0,2.09594E-06,0,4.47756E-05,-0.000164536,0.000958189,0.000992118,-2.89377E-05,0.000154682,0.000554683,0.001773524,-0.001877764,0.00099433,-0.00135487,-0.001103423,-6.80675E-06,0.004802484,-7.85632E-05,0.000339679,-0.001672147,0.020136746,0.0008497
06-11-2023,brand12,8.34583E-08,0,0,3.9158E-06,0,3.90703E-10,0,0.000165018,4.91751E-07,3.22887E-05,0,0,0,2.87029E-05,0,9.566E-05,0,5.24858E-06,1.40768E-05,0,0,0,4.26693E-06,3.95811E-05,7.71895E-07,3.63519E-06,1.59591E-05,0,1.52677E-05,0,4.92456E-06,0,0,0,3.90149E-06,-0.000144912,0.000814214,0.001042879,-6.13518E-06,7.95491E-05,0.000276681,0.001313581,-0.001107279,0.001015474,-0.000717897,-0.001502534,-1.83338E-05,0.003021147,-6.27376E-05,0.000485747,-0.000982532,0.016105059,3.9173E-05
06-11-2023,brand14,4.25447E-05,3.18865E-05,2.90052E-05,0,0,0,0,0,7.7343E-06,0,2.09961E-07,0,2.90855E-05,0,0,8.42796E-05,0,1.55564E-05,3.53357E-06,1.57723E-07,0,0,2.88984E-05,4.83902E-06,1.33191E-05,0,4.88703E-05,0,8.94945E-06,0,0,0,1.85973E-05,0,1.16972E-05,-0.000231064,0.00192311,0.002647359,-3.59955E-05,0.000178432,0.000906628,0.003581522,-0.003198079,0.002573096,-0.002524215,0.001519164,-8.96192E-06,0.010354809,-0.000179106,0.001900114,-0.002820159,0.039835251,1.52961E-06
06-11-2023,brand15,0,5.06468E-05,0,0,0,0,0,0.000159191,0,0,0,0,6.11541E-05,0,0,7.48497E-05,0,0,2.81006E-05,3.10532E-08,0,0,0,6.22568E-05,2.01476E-05,2.21571E-05,0,0,0,0,0,0,3.17693E-06,0,1.16846E-05,-0.000282107,0.002076947,0.00266633,-2.69102E-05,0.000961114,0.000272051,0.00518056,-0.003823164,0.002609385,-0.003054649,0.003388567,-8.6593E-06,0.011088923,-0.000198065,0.001155898,-0.003556475,0.044809073,1.65665E-05
06-11-2023,brand18,0.000160533,0,3.6367E-05,0,0,0,0,0,0,0,0,0,7.89832E-05,0,0,0.000209594,0,0.000116061,5.74477E-06,0,0,0,0.000160436,6.23604E-05,0,0,0.000132728,0,0,0,5.67795E-05,0,0,0,9.40936E-06,-0.00013063,0.002070568,0.002683979,-4.1001E-07,0,0.000780912,0.003772316,-0.003385999,0.002614845,-0.002942056,-0.000210348,0,0.011709646,-0.000172558,0.001496142,-0.002973068,0.045654077,8.9454E-07
06-11-2023,brand19,0.000142358,0.000182718,0,0,0,0,0,0,3.44147E-05,8.84608E-05,0,0,2.79633E-05,0,0,0.000146827,0,1.03479E-06,7.01734E-05,1.3288E-05,2.75713E-05,3.81862E-05,3.17291E-05,1.08907E-06,4.62364E-05,2.34331E-05,5.69319E-05,0,3.85091E-05,0,0,0,0,2.11733E-07,8.31415E-05,-0.001399975,0.002311915,0.003175486,-0.000127475,0.002763424,0.000664265,0.004201621,-0.004291811,0.003159963,-0.004588226,-0.000327377,-0.001710586,0.017908603,-0.000217271,0.001261498,-0.003860179,0.061746382,3.95853E-07
06-11-2023,brand3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000123676,0,2.95802E-08,0,0,0,3.20241E-06,0,0,0,0,0,0,2.23921E-05,0,0,0,0,0,0.001742163,0.002113079,0,0.000925956,0,0.003142336,-0.003965401,0.002092077,0,0.007078586,0,0.007700015,-0.000159658,0.00090408,-0.003326592,0.030151598,8.44102E-07
06-11-2023,brand4,0,0,0,0,0,0,0,0,0,0,0,0,0,2.07749E-05,0,6.80631E-05,0,1.7056E-05,0.000615772,0,0,0,0,6.10226E-06,0,0,0,0,0,0,0,0,0,0,0,-0.000282841,0.002903788,0.003548057,-9.5522E-05,0.003423667,0.001844101,0.005540897,-0.0060243,0.003489979,-0.005736839,-0.000195214,-0.000739177,0.022090019,-0.000256016,0.001342244,-0.005132067,0.064419919,2.68948E-06
06-11-2023,brand8,2.21738E-05,3.32214E-05,3.81229E-06,0,0,0,0,0,3.99712E-06,4.19508E-06,0,0,6.47302E-06,0,0,1.02765E-05,0,9.0095E-07,2.56895E-05,1.74806E-07,0,0,1.26619E-05,1.406E-06,5.19741E-06,0,7.87967E-06,0,0,0,4.10358E-09,0,0,0,5.90245E-06,-0.000347995,0.000845356,0.00101001,-2.27544E-06,0.000142686,-0.00022459,0.001744684,-0.001139348,0.000989632,-0.00102907,-0.000322781,-0.000158021,0.003594152,-6.18906E-05,0.000429709,-0.000996525,0.018018363,8.82415E-06
13-11-2023,brand0,2.1337E-05,0.000261283,0.000126272,6.96777E-05,0,0,0,0.000382527,3.44525E-05,0.000688161,2.27428E-05,0,0.000146695,0,0,0.000177781,0,0.000218599,0.000952537,5.51386E-06,0,0.000152929,0.000236337,0.000314017,0.00017453,7.08556E-05,0.000285808,0,0,0,0,5.61982E-05,2.56448E-06,9.78974E-05,0.000629221,-0.003719365,0.00497816,0.006065811,-0.00037617,0.015173206,0.00268605,0.009794131,-0.010526304,0.006062551,-0.010574006,-0.000371672,-0.00430456,0.035880932,-0.000446768,0.002287138,-0.008066739,0.104166136,0.000382535
13-11-2023,brand1,0.000124774,1.35141E-05,1.57715E-05,0,0,0,0,0.000296924,1.64915E-05,0,8.3564E-06,7.89854E-06,2.09896E-05,0,0,2.44758E-05,0,2.87444E-06,2.86784E-05,4.46439E-06,3.40411E-05,3.70871E-07,8.25025E-07,0,4.05537E-05,1.09797E-05,2.04927E-05,0,9.15641E-06,2.12856E-05,0,0,0,4.55285E-06,2.56223E-05,-0.000128779,0.001471351,0.001836952,-4.06316E-05,0,0.001508935,0.00285127,-0.002280624,0.001811463,-0.00190483,-0.000256829,-0.000507529,0.009503514,-0.000123336,0.000772045,-0.0018308,0.030437049,0.00104378
