date,hierarchy,paid_media_traditional_flex_television_spend_usd,paid_media_traditional_other_spend_usd,paid_media_digital_audio_spotify_spend_usd,paid_media_traditional_cinema_spend_usd,paid_media_digital_video_twitch_spend_usd,owned_media_digital_social_instagram_impressions,paid_media_retail_spend_usd,paid_media_digital_video_netflix_spend_usd,owned_media_digital_video_youtube_views,paid_media_digital_video_other_spend_usd,paid_media_digital_other_other_spend_usd,paid_media_digital_video_connected_ott_spend_usd,paid_media_traditional_print_spend_usd,paid_media_digital_video_youtube_spend_usd,paid_media_traditional_ooh_spend_usd,paid_media_digital_social_meta_spend_usd,owned_media_digital_social_x_twitter_impressions,paid_media_digital_video_the_trade_desk_spend_usd,paid_media_digital_audio_other_spend_usd,paid_media_digital_display_youtube_spend_usd,paid_media_digital_social_pinterest_spend_usd,paid_media_digital_social_tiktok_spend_usd,paid_media_traditional_radio_spend_usd,paid_media_digital_social_x_twitter_spend_usd,paid_media_digital_social_other_spend_usd,paid_media_digital_mobile_other_spend_usd,paid_media_digital_search_google_spend_usd,paid_media_digital_display_other_spend_usd,paid_media_digital_social_snapchat_spend_usd,owned_media_digital_social_facebook_impressions,paid_media_digital_display_google_spend_usd,weather_population_weighted_average_temperature_celsius,weighted_distribution_unit_case_weighted_average_vs_competitor_weighted_distribution_unit_case_weighted_average_ratio,competitor_weighted_distribution_unit_case_weighted_average_26_weeks_sliding_max,bottler_promo_spend_usd,competitor_paid_media_digital_internet_spend_usd,commercial_execution_socvi_nartd_percentage,average_selling_price_relative_to_12_week_moving_average_ratio,average_selling_price_vs_competitor_average_selling_price_ratio,weighted_distribution_unit_case_weighted_average_26_weeks_sliding_max,macroeconomics_consumer_price_index_seasonally_adjusted,commercial_execution_total_ko_cde,competitor_paid_media_traditional_television_spend_usd,macroeconomics_yoy_percentage_change_in_real_private_consumption,weather_population_weighted_average_precipitation_mm,commercial_execution_sovi_ssd_percentage,competitor_paid_media_digital_social_spend_usd,varying_intercept,holiday_effect
30-10-2023,brand8,0,0,6.5369E-05,7.85213E-05,0.000184867,9.82462E-05,0,0,0,0.000155737,0,9.42674E-05,1.53407E-05,0.000142778,0.000596604,0.001033664,0,0,0,0,0,0,0,0,0,0.000113822,0,0,1.15041E-05,0.000162297,0,0.009438283,0.002307855,-0.009440478,0,0,0.006158565,-0.00724474,-0.000936628,0.024172763,-0.008248319,0.005604825,0,6.22352E-05,-0.003796882,0.005419404,0,0.078421803,0.019231505
06-11-2023,brand0,0.000473916,0,0,0,0,1.4111E-05,0,0,1.40768E-06,5.98968E-05,0,0,0,0,0,0.00017724,0,0,0,0,0,0,0,0,0,0,5.82853E-05,0,3.20334E-05,9.83399E-05,0,0.011677971,0.00028232,-0.012492478,0,-0.000561188,0.00751038,-0.006952331,-0.003938397,0.032910461,-0.009204636,0.006852471,0,7.49587E-05,-0.008408303,0.006653051,-0.000301639,0.102769667,0.005890291
06-11-2023,brand1,0,0,0,3.56178E-05,0,7.03923E-06,0,0,6.74803E-07,0,0,0,0,9.54816E-05,0,0.000145632,0,0,0,0,1.13806E-06,1.36597E-05,7.75591E-06,0,0,0,0,0,3.78182E-05,4.26755E-05,0,0.004942815,6.31099E-05,-0.006354765,0.000693171,-0.00026405,0.003186115,-0.003662933,-0.000881473,0.014124541,-0.004695835,0.002936225,0,3.31929E-05,-0.004389429,0.002867193,-0.000139263,0.039071181,0.011558171
06-11-2023,brand10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000560396,-0.00013446,-0.00062527,0,0,0.000402286,-0.000447163,-0.000293372,0.001109921,-0.000576948,0.000369068,0,4.51677E-06,-0.000512408,0.000363277,0,0.004579,0.003415035
06-11-2023,brand17,0,0,0,0,0,4.74061E-07,0,0,0,0,0,0,0,0,0,4.64444E-05,0,0,0,0,1.8971E-05,0,0,0,0,0,0,0,0,0,0,0.004752353,0.004151929,-0.003819112,0,0,0.003006789,-0.00255394,0.001989366,0.010489385,-0.005597004,0.002754439,0,3.18177E-05,-0.00396457,0.002661915,0,0.024143053,0.019613638
06-11-2023,brand19,0,0,0,0,0,0,4.64649E-06,0,0,0,0,0,0,0,0,1.35957E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002726357,-0.000463297,-0.002889985,0,0,0.001975327,-0.00192871,-0.000326157,0.00600233,-0.002606028,0.001773501,0,2.2895E-05,-0.002334844,0.001752082,0,0.021926303,0.008625801
06-11-2023,brand4,0,0,0,0,0,1.2697E-06,0,0,0,0,0,0,0,0,2.32086E-05,0.000232126,0,0,0,0,1.73251E-05,0,0,0,0,0,0,0,0,4.27924E-06,0,0.006149373,0.000136052,-0.008915962,0.001734078,-0.000361636,0.004739791,-0.004773564,-0.002037394,0.020153945,-0.006704037,0.004415093,0,5.38534E-05,-0.005553697,0.004333929,-0.000193033,0.063916838,0.011708454
06-11-2023,brand5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-11-2023,brand7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17504E-05,0,0.001161257,5.23332E-05,-0.001727567,0,-7.04239E-05,0.00090167,-0.000968347,0.000181165,0.003513268,-0.001354755,0.000834625,-2.63071E-06,9.85354E-06,-0.001203912,0.000810253,-3.59563E-05,0.0101464,0.00273235
06-11-2023,brand8,0,0,2.38141E-05,2.94708E-05,7.30049E-05,2.74779E-05,0,0,0,5.77596E-05,0,3.39318E-05,5.58984E-06,5.30753E-05,0.000244183,0.000492901,0,0,0,0,0,0,0,0,0,4.456E-05,0,0,6.10266E-06,4.15517E-05,0,0.006972414,0.001886995,-0.00753772,0,0,0.004917287,-0.00518733,-0.000798848,0.019300668,-0.006585845,0.004475155,0,4.96915E-05,-0.005645362,0.004327106,0,0.063535942,0.020775354
13-11-2023,brand0,0.000877302,0,0,3.58879E-05,0,4.01653E-05,0,0,4.18194E-07,0.000301172,0,0,0,8.2124E-05,0,0.00033222,0,0,0.00017732,0,0.000125483,0,0,0.000218704,0,0,5.69929E-05,5.82062E-05,0.000280744,7.09938E-05,0,0.009014496,0.000283523,-0.012232872,0,-0.000113082,0.007354306,-0.006781003,-0.003777576,0.032226547,-0.009013354,0.006710069,0,7.3401E-05,-0.002447028,0.006514794,-0.000394247,0.100266503,4.81188E-09
13-11-2023,brand1,0,0,0,7.11497E-05,0,4.36466E-05,0,0,4.08883E-07,0,0,0,0,0.000192663,0,0.000280308,0,0,0,0,1.18883E-06,2.20764E-05,8.47263E-06,0,0,0,0,0,6.38387E-05,6.47146E-05,0,0.008341318,0.000153448,-0.013603966,0.001718701,-0.000116321,0.006820678,-0.00786406,-0.002059637,0.030237118,-0.01005261,0.006285726,0,7.10577E-05,-0.002792704,0.006137944,-0.000397926,0.082420383,1.65457E-05
13-11-2023,brand10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001209747,-0.00037215,-0.001712272,0,0,0.001101642,-0.001223107,-0.00082655,0.003039465,-0.001579945,0.001010676,0,1.2369E-05,-0.000417034,0.000994817,0,0.012519393,0.000658899
13-11-2023,brand17,0,0,0,0,0,4.85666E-07,0,0,0,0,0,0,0,0,0,4.49719E-05,0,0,0,0,1.67773E-05,0,0,0,0,0,0,0,0,0,0,0.004282265,0.005066961,-0.004365491,0,0,0.003436953,-0.005546059,0.001215627,0.01199004,-0.006397735,0.003148501,0,3.63696E-05,-0.001346845,0.00304274,0,0.027737296,5.42869E-05
13-11-2023,brand19,0,0,0,0,0,0,1.57265E-06,0,0,0,0,0,0,0,0,2.21508E-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002607864,-0.000538093,-0.003506739,0,0,0.002396884,-0.002322402,-0.00035017,0.007283293,-0.003162183,0.002151985,0,2.7781E-05,-0.000842009,0.002125995,0,0.026618198,1.45284E-05
13-11-2023,brand4,0,0,0,0,0,1.48984E-06,0,0,0,0,0,0,0,0,1.9089E-05,0.000267071,0,0,0,0,1.82573E-05,0,0,0,0,0,0,0,0,5.68956E-06,0,0.007195258,0.000205435,-0.01323395,0.002475589,-0.000110459,0.007035266,-0.006985882,-0.002858086,0.029914472,-0.009950793,0.006553316,0,7.99345E-05,-0.002449933,0.006432845,-0.000382432,0.095420442,9.12774E-07
13-11-2023,brand5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13-11-2023,brand7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4448E-06,0,0.000996015,6.00369E-05,-0.001879655,0,-1.64859E-05,0.000981049,-0.001051928,0.000198338,0.003822563,-0.001474023,0.000908102,-9.60919E-05,1.0721E-05,-0.000389304,0.000881584,-5.2218E-05,0.01117273,1.30994E-06
13-11-2023,brand8,0,0,1.91698E-05,2.32074E-05,5.82813E-05,1.95016E-05,0,0,0,4.58421E-05,0,2.6937E-05,4.19458E-06,4.15822E-05,0.000160876,0.000420693,0,0,0,0,0,0,0,0,0,3.3711E-05,0,0,3.20605E-06,2.94173E-05,0,0.005646159,0.001943464,-0.007743116,0,0,0.005051278,-0.005324495,-0.000772387,0.019826592,-0.006765302,0.004597099,0,5.10455E-05,-0.001723528,0.004445016,0,0.06636524,1.39264E-05
20-11-2023,brand0,0.000668842,0,0,0.00011309,0,0.000207259,0,0,1.84623E-07,0.000516758,0,0,0,0.00025162,0.000720518,0.00045718,0,0,0.000308982,0,0.000295901,0,0,9.94898E-05,9.85926E-05,0,7.01195E-05,0.000179503,0.000383491,0.000893822,0,0.013517324,0.000344546,-0.015067029,0,-0.000336524,0.009058179,-0.008410482,-0.004845515,0.039692913,-0.011101602,0.008264683,0,9.04068E-05,-0.007645547,0.008024166,-0.000802604,0.123195918,1.40162E-13
20-11-2023,brand1,0,0,0,2.00851E-05,0,0.000106311,0,0,8.30862E-08,0,0,0,0,0.000107992,0,0.000143645,0,0,0,0,0,9.06735E-06,0,0,0,0,0,0,2.76507E-05,0.000453142,0,0.005923502,8.99196E-05,-0.007935227,0.0018138,-0.000163936,0.003978518,-0.00445306,-0.001092143,0.017637385,-0.005863712,0.003666479,0,4.14481E-05,-0.004132274,0.003580278,-0.000383645,0.047663951,2.11639E-07
20-11-2023,brand10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20-11-2023,brand17,0,0,0,2.33639E-05,0,1.00785E-06,0,0,0,7.20729E-05,0,0,0,0.000196473,0,0.00020348,0,0,0,0,1.29272E-05,0,0,0,0,0,0,0,0,0,0,0.004753853,0.004576615,-0.003980661,0,0,0.003133976,-0.004995236,0.001136327,0.010933087,-0.005833758,0.002870952,0,3.31636E-05,-0.003115373,0.002774514,0,0.025415106,8.91937E-07
20-11-2023,brand19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001866738,-0.000325501,-0.002061826,0,0,0.001409274,-0.001345686,-0.000129345,0.004282293,-0.00185924,0.001265284,0,1.63342E-05,-0.001255844,0.001250002,0,0.015660459,9.67405E-08
20-11-2023,brand4,0,0,0,0,0,1.1404E-06,0,0,0,0,0,0,0,0,1.46241E-05,0.000191691,0,0,0,0,1.23337E-05,0,0,0,0,0,0,0,0,4.66493E-06,0,0.007854746,0.000176829,-0.01186657,0.010175787,-0.000239309,0.006308357,-0.005831996,-0.001985656,0.0268236,-0.008922641,0.005876204,0,7.16754E-05,-0.005572633,0.00576818,-0.000566791,0.085905624,7.10756E-10
20-11-2023,brand5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20-11-2023,brand7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.39867E-06,0,0.002992267,0.000144503,-0.00463834,0,-9.54373E-05,0.00242089,-0.002586445,0.000476582,0.009432764,-0.003637378,0.002240882,-0.000428915,2.64557E-05,-0.002436934,0.002175445,-0.00021298,0.028015219,1.84393E-08
20-11-2023,brand8,0,0,2.20442E-05,2.56987E-05,6.59262E-05,1.95481E-05,0,0,0,5.21159E-05,0,3.0524E-05,4.56331E-06,4.59318E-05,0.000174555,0.000495337,0,0,0,0,0,0,0,0,0,3.69425E-05,0,0,0,3.1509E-05,0,0.009112216,0.002466555,-0.01026447,0,0,0.006696102,-0.007107327,-0.000814751,0.026282633,-0.008968256,0.00609403,0,6.76672E-05,-0.005795749,0.005892425,0,0.089582023,1.37998E-07
27-11-2023,brand0,0.000334961,0,0,0.000132788,0,0.000236454,0,0,2.39576E-07,0.000583545,0,7.72622E-05,0,0.000295035,0.000453339,0.000483217,0,0,0.000345947,0,0.000336355,0,0,6.58862E-05,9.38749E-05,0,7.3678E-05,0.00020944,0.000422708,0.000572422,0,0.010634592,0.000352701,-0.015743507,0,-0.001872492,0.009464872,-0.010006661,-0.004944092,0.041475042,-0.011664672,0.00863575,0,9.44659E-05,-0.001096993,0.008384434,-0.000897775,0.128618993,5.53095E-18
27-11-2023,brand1,0,0,0,8.94111E-06,0,8.10043E-05,0,0,7.77615E-08,0,0,0,0,7.33065E-05,0,9.79094E-05,0,0,0,0,0,3.75209E-06,0,0,0,0,0,0,1.22672E-05,0.00019122,0,0.00310804,5.98866E-05,-0.005529822,0.002695438,-0.000608355,0.00277251,-0.003608765,-0.000942757,0.012290966,-0.004109013,0.00255506,0,2.8884E-05,-0.000395423,0.002494989,-0.000286203,0.033157822,1.3977E-08
27-11-2023,brand10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001254549,-0.000416276,-0.001937134,0,0,0.001246314,-0.001401323,-0.000951339,0.003438619,-0.001797388,0.001143401,0,1.39933E-05,-0.000164343,0.00112546,0,0.014185146,5.9362E-05
27-11-2023,brand17,0,0,0,3.46103E-05,0,3.03232E-07,0,0,1.18435E-07,0.000105473,0,0,0,0.000262532,0,0.000324558,0,0,0,0,7.57743E-06,0,0,0,1.92447E-05,0,0,0,0,0,0,0.002744836,0.003757887,-0.003052598,0,0,0.002403312,-0.004695277,0.000684281,0.008384114,-0.004498584,0.00220161,0,2.54317E-05,-0.000328054,0.002127656,0,0.019579242,5.08284E-08
27-11-2023,brand19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002734857,-0.000727644,-0.004011871,0,0,0.002742145,-0.002836571,-0.00010463,0.008332422,-0.003637839,0.00246197,0,3.17828E-05,-0.000335546,0.002432236,0,0.030494756,5.90185E-09
27-11-2023,brand4,0,0,0,0,0,7.58428E-06,0,0,0,0,0,0,0,0,1.27743E-05,0.000148463,0,0,0,0,9.09536E-06,0,0,0,0,0,0,0,0,5.0895E-05,0,0.005820225,0.000166092,-0.011678218,0.008816928,-0.001254122,0.006208227,-0.007119542,-0.00283891,0.026397842,-0.00882994,0.005782934,0,7.05377E-05,-0.000753066,0.005676625,-0.000597128,0.084750977,1.61637E-12
27-11-2023,brand5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27-11-2023,brand7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.78643E-06,0,0.003403728,0.000179435,-0.007007462,0,-0.000763913,0.003657407,-0.004115238,0.000818951,0.014250732,-0.005525857,0.003385456,-0.000189604,3.99685E-05,-0.000505549,0.003286596,-0.000344453,0.043151155,3.62714E-10
27-11-2023,brand8,0,0,1.64212E-05,1.90695E-05,5.03101E-05,1.48332E-05,0,0,0,3.88272E-05,0,2.27445E-05,3.74585E-06,3.40011E-05,0.000143932,0.000389434,0,0,0,0,0,0,0,0,0,3.04838E-05,0,0,0,2.45119E-05,0,0.006509035,0.001972019,-0.00973807,0,0,0.006352701,-0.007303393,-0.000460124,0.024934762,-0.008555736,0.005781506,0,6.4197E-05,-0.000755036,0.00559024,0,0.08659958,3.1563E-09
04-12-2023,brand0,0.000296306,0,0,0.000169555,0,0.000349661,0,0,1.3465E-07,0.000728789,0,0.000358458,0,0.000376067,0.000787787,0.000594416,0,0,0.000428562,0,0.000418874,0,0,6.0867E-05,3.56705E-05,0,8.88433E-05,0.000265797,0.000523046,0.000652445,0,0.00412379,0.000384261,-0.018707814,0,-0.002217674,0.01124699,-0.010382475,-0.00693625,0.049284277,-0.013860984,0.010261754,0,0.000112253,-0.002869273,0.009963119,-0.000905289,0.152987277,2.17134E-16
04-12-2023,brand1,0,0,0,1.22954E-05,0,0.000180621,0,0,6.92677E-08,0,0,0,0,0.000129672,0,0.000173167,0,0,0,0,0,1.72153E-06,0,0,0,0,0,0,6.53561E-06,0.000327894,0,0.001817812,9.37984E-05,-0.009911042,0.004439355,-0.001086729,0.004969141,-0.005279497,-0.001450482,0.022028969,-0.00736454,0.004579407,0,5.17684E-05,-0.001559973,0.004471742,-0.000435292,0.059756143,1.21747E-07
04-12-2023,brand10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000832747,-0.000843114,-0.003940313,0,0,0.002535119,-0.002736923,-0.001914224,0.006994476,-0.003656057,0.002325787,0,2.84637E-05,-0.000735814,0.002289293,0,0.028949515,0.000250245
04-12-2023,brand17,0,0,0,3.98772E-05,0,8.65665E-07,0,0,1.91126E-08,0.000122002,0,0,0,0.000299311,0,0.000379929,0,0,0,0,5.42972E-06,0,0,0,4.99377E-05,0,0,0,0,0,0,0.000924122,0.003525867,-0.003149405,0,0,0.002479528,-0.003684774,0.000876967,0.008650001,-0.004641248,0.00227143,0,2.62382E-05,-0.000744992,0.00219513,0,0.020287938,2.06031E-07
04-12-2023,brand19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000686459,-0.000474755,-0.003085834,0,0,0.002109192,-0.001914591,-0.000129829,0.006409097,-0.002798137,0.001893688,0,2.44465E-05,-0.000568099,0.001870817,0,0.023476883,2.16043E-08
04-12-2023,brand4,0,0,0,0,0,8.26292E-06,0,0,0,0,0,0,0,0,8.10598E-06,9.31561E-05,0,0,0,0,5.43516E-06,0,0,0,0,0,0,0,0,9.00968E-06,0,0.001611469,0.000136274,-0.009908423,0.007473794,-0.001060532,0.005267391,-0.004910091,-0.002175979,0.022397336,-0.007491792,0.004906549,0,5.98479E-05,-0.001406396,0.004816351,-0.000429926,0.071993699,1.58554E-11
04-12-2023,brand5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04-12-2023,brand7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88862E-06,0,0.000678452,0.000103462,-0.004280265,0,-0.00053183,0.002234,-0.002301042,0.000414172,0.008704565,-0.003375278,0.002067889,-6.01458E-05,2.44134E-05,-0.000679704,0.002007503,-0.000178541,0.026937878,1.41208E-09
04-12-2023,brand8,0,0,1.17474E-05,1.40155E-05,3.76971E-05,1.19531E-05,0,0,0,2.80359E-05,0,1.64831E-05,3.32184E-06,2.42894E-05,0.00012829,0.000300024,0,0,0,0,0,0,0,0,0,2.70875E-05,0,0,0,1.86423E-05,0,0.002109931,0.001910526,-0.009673206,0,0,0.006310387,-0.006131626,-0.000321885,0.024768675,-0.008498747,0.005742996,0,6.37694E-05,-0.001650864,0.005553004,0,0.087650842,1.92302E-08
11-12-2023,brand0,0.000154844,0,0,0.00011138,0,0.000194264,0,0,6.51973E-08,0.000472696,0,0.000178699,0,0.000246757,0.000548202,0.000384245,0,0,0.000276478,0,0.000270836,0,0,3.22766E-05,7.42877E-05,0,0.00014201,0.000173903,0.000337511,0.000580513,0.000150489,0.007253254,0.000239356,-0.011788847,0,-0.001092175,0.007087362,-0.006419422,-0.004467624,0.031056799,-0.008734587,0.006466509,0,7.07367E-05,-0.007057683,0.006278322,-0.000619576,0.096683651,3.77754E-12
11-12-2023,brand1,0,0,0,6.70972E-06,0,0.000112458,0,0,4.05959E-08,0,0,0,0,8.9354E-05,0,0.000121493,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00032912,0,0.003571256,5.95531E-05,-0.00697595,0.003924249,-0.000597794,0.003497561,-0.003634771,-0.001010747,0.015505229,-0.005183578,0.003223244,0,3.64375E-05,-0.004285909,0.003147464,-0.000332754,0.042597542,1.48323E-06
11-12-2023,brand10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000235909,-8.3705E-05,-0.00039992,0,0,0.000257301,-0.000280186,-0.000188385,0.000709902,-0.00037107,0.000236055,0,2.88891E-06,-0.00029151,0.000232351,0,0.002952922,0.000110142
11-12-2023,brand17,0,0,0,3.70507E-05,0,3.56912E-07,0,0,8.79151E-09,0.000113752,0,0,0,0.000276736,0.000267075,0.000357041,0,0,0,0,2.70092E-06,0,0,0,4.92669E-05,0,0,0,0,0,0,0.002272416,0.00296862,-0.00277459,0,0,0.002184436,-0.002934782,0.000835272,0.007620552,-0.004088887,0.002001104,0,2.31156E-05,-0.002561908,0.001933885,0,0.017948093,3.77356E-06
11-12-2023,brand19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003038603,-0.000693638,-0.004893776,0,0,0.003344935,-0.003029821,-0.000371948,0.010164088,-0.004437523,0.00300317,0,3.87694E-05,-0.003516718,0.0029669,0,0.037274884,1.4551E-06
11-12-2023,brand4,0,0,0,0,0,5.26415E-06,0,0,0,0,0,0,0,0,3.21821E-06,6.04802E-05,0,0,0,0,3.33603E-06,0,0,0,0,0,0,0,0,5.29537E-06,0,0.004598724,0.000134113,-0.010130527,0.010001861,-0.000847418,0.005385463,-0.004883386,-0.002169117,0.022899388,-0.007659726,0.005016533,0,6.11895E-05,-0.005612768,0.004924313,-0.000477397,0.073626933,7.80236E-09
11-12-2023,brand5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-12-2023,brand7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.51782E-07,0,0.000760174,4.16915E-05,-0.001718211,0,-0.000193487,0.000896787,-0.000924575,0.000152002,0.003494241,-0.001354925,0.000830105,-0.00010811,9.80018E-06,-0.001065044,0.000805865,-7.78399E-05,0.011067022,5.45676E-08
11-12-2023,brand8,0,0,8.95586E-06,1.11717E-05,3.07813E-05,1.21545E-05,0,0,0,2.17904E-05,0,1.29423E-05,3.75919E-06,1.86181E-05,0.000133253,0.000249485,0,0,0,0,0,0,0,0,0,2.68379E-05,0,0,0,1.73511E-05,0,0.007320023,0.002458291,-0.01202338,0,0,0.007843539,-0.007627794,-0.000749393,0.030786399,-0.010563578,0.007138297,0,7.92626E-05,-0.008009574,0.006902146,0,0.110927977,1.20634E-06
18-12-2023,brand0,0.000241544,0,0,0.00020601,0,0.000516547,0,0,9.76334E-08,0.000865948,0,0.000316621,0,0.00045603,0.000780835,0.000788892,0,0,0.000426965,0,0.000494504,0.000279654,0,5.07945E-05,0.000166702,0,0.000333037,0.000320583,0.000616328,0.001087514,0.00036642,0.015500823,0.000334547,-0.02115198,0,-0.003429876,0.012716404,-0.010410994,-0.008605263,0.055723243,-0.015671915,0.011602447,0,0.000126918,-0.004232923,0.011264795,-0.001144184,0.174282567,3.53914E-07
18-12-2023,brand1,0,0,0,3.62297E-06,0,0.000120615,0,0,2.63004E-08,0,0,0,0,6.35125E-05,0,8.84518E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00024951,0,0.003086088,3.70716E-05,-0.005061141,0.002771446,-0.000759107,0.002537525,-0.002389591,-0.000801528,0.011249243,-0.003760752,0.002338505,0,2.64359E-05,-0.001039409,0.002283525,-0.000248479,0.031512582,7.38945E-05
18-12-2023,brand10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18-12-2023,brand17,0,0,0,1.30857E-05,0,3.4849E-07,0,0,2.13063E-09,4.02761E-05,0,0,0,9.73501E-05,0.000114298,0.000127013,0,0,0,0,1.41963E-07,0,0,0,1.78002E-05,0,0,0,0,0,0,0.000922597,0.000752625,-0.00094576,0,0,0.000744597,-0.000695031,0.00035244,0.002597578,-0.001393758,0.000682106,0,7.87929E-06,-0.000291907,0.000659193,0,0.006143072,9.37129E-05
18-12-2023,brand19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00286926,-0.000258183,-0.003879697,0,0,0.002651804,-0.002177105,-0.000373934,0.008057906,-0.003517988,0.002380859,0,3.07357E-05,-0.000931944,0.002352104,0,0.029598206,0.000129436
18-12-2023,brand4,0,0,0,0,0,1.23603E-05,0,0,0,0,0,0,0,0,0,3.46493E-05,0,0,0,0,1.76001E-06,0,0,0,0,0,0,0,0,6.45624E-06,0,0.008956862,0.000172322,-0.016565645,0.015080507,-0.002425383,0.008806419,-0.007194754,-0.003660792,0.037445548,-0.01252534,0.008203137,0,0.000100058,-0.003067976,0.008052337,-0.000803485,0.120356017,1.97598E-05
18-12-2023,brand5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18-12-2023,brand7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18-12-2023,brand8,0,0,1.40506E-06,1.9313E-06,5.38296E-06,3.26922E-06,0,0,0,3.54175E-06,0,2.1782E-06,1.92448E-07,2.99264E-06,3.15848E-05,4.37546E-05,0,0,0,0,0,0,0,0,0,2.3229E-06,0,0,0,3.85123E-06,0,0.00407934,0.001049994,-0.005625509,0,0,0.003669842,-0.003260233,-0.000396147,0.014404367,-0.004942496,0.003339873,0,3.70855E-05,-0.001252689,0.003229382,0,0.052774393,9.78206E-05
25-12-2023,brand0,0.000190002,0,0,9.75419E-05,0,0.000256816,0,0,7.46277E-08,0.000521299,0,0.000280605,0,0.000263739,0.000397184,0.000507161,0,0,0.000349503,0,0.000329401,0.000141403,0,4.0215E-05,5.099E-05,0,0.000194435,0.00015209,0.000391601,0.000609555,0.000204999,0.018089323,0.000371881,-0.018584165,0,-0.012523365,0.011172654,-0.010045421,-0.006523547,0.048958535,-0.013769371,0.01019393,0,0.000111511,-0.005253406,0.009897268,-0.000976828,0.1540699,0.224248822
