date,hierarchy,paid_media_traditional_radio_spend_usd,paid_media_digital_video_youtube_spend_usd,paid_media_digital_social_other_spend_usd,paid_media_digital_search_other_spend_usd,owned_media_digital_social_linkedin_impressions,paid_media_traditional_other_spend_usd,paid_media_digital_display_youtube_spend_usd,paid_media_digital_social_meta_spend_usd,owned_media_digital_social_facebook_impressions,paid_media_traditional_fixed_and_flex_television_spend_usd,paid_media_digital_display_google_display_network_spend_usd,paid_media_traditional_ooh_spend_usd,paid_media_digital_video_netflix_spend_usd,paid_media_digital_social_pinterest_spend_usd,paid_media_digital_audio_spotify_spend_usd,paid_media_digital_mobile_other_spend_usd,paid_media_traditional_flex_television_spend_usd,paid_media_retail_spend_usd,paid_media_digital_social_tiktok_spend_usd,paid_media_digital_audio_other_spend_usd,paid_media_digital_search_google_spend_usd,paid_media_digital_social_snapchat_spend_usd,paid_media_digital_video_other_spend_usd,owned_media_digital_video_youtube_views,paid_media_digital_video_twitch_spend_usd,paid_media_digital_display_other_spend_usd,owned_media_digital_social_x_twitter_impressions,paid_media_traditional_cinema_spend_usd,paid_media_digital_display_google_spend_usd,paid_media_digital_social_x_twitter_spend_usd,paid_media_digital_other_other_spend_usd,paid_media_digital_video_google_spend_usd,owned_media_digital_social_instagram_impressions,macroeconomics_yoy_percentage_change_in_real_private_consumption,commercial_execution_total_ko_cde,competitor_paid_media_traditional_television_spend_usd,weather_population_weighted_average_temperature_celsius,competitor_paid_media_digital_internet_spend_usd,competitor_paid_media_digital_social_spend_usd,commercial_execution_socvi_nartd_percentage,macroeconomics_consumer_price_index_seasonally_adjusted,weather_population_weighted_average_precipitation_mm,weighted_distribution_unit_case_weighted_average_26_weeks_sliding_max,competitor_weighted_distribution_unit_case_weighted_average_26_weeks_sliding_max,weighted_distribution_unit_case_weighted_average_vs_competitor_weighted_distribution_unit_case_weighted_average_ratio,average_selling_price_relative_to_12_week_moving_average_ratio,average_selling_price_vs_competitor_average_selling_price_ratio,commercial_execution_sovi_ssd_percentage,varying_intercept,holiday_effect
22-01-2024,brand2,0,5.14335E-05,2.68475E-05,0,0,0,0,0.000633628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00013327,0,0,0,0,0,0,0,0,0,0,0.00331757,0.009418451,-8.32365E-06,0.020010835,0,0,0.008523521,-0.010429029,-0.005073659,0.008612013,-0.003320974,0.004116972,-0.004237551,-0.000152893,0.007717457,0.052069617,1.64944E-10
22-01-2024,brand4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001258708,0.003702162,-0.000345697,0.007261922,0,0,0.003398646,-0.00372533,-0.001738591,0.000978955,-0.002927381,-0.002214158,-0.001668204,-0.001127853,0.003058923,0.018702332,5.61382E-07
22-01-2024,brand8,0,0.000141963,0.000331992,9.5741E-06,0,0,0,0.000554362,0.000102195,0,0,0,0,0,0,0,0,0,0,2.63065E-05,0,0,0.000112135,0,0,0.000553853,0,0,0,0,0,0,0.000137254,0.00540088,0.016043943,-0.00319504,0.030723421,0,0,0.014485759,-0.013311988,-0.006998036,0.01968739,-0.008987445,0.000679218,-0.005728425,-0.000358307,0.013173997,0.066820219,1.89768E-12
29-01-2024,brand0,0,0.00172611,0.000312717,0,0.000174571,0.000441646,0,0.003167042,0.001120492,0.006871956,0,0.001583866,0,0,0,0,0.001371441,0.000376208,0.000332739,5.2609E-05,0,0,0.000541631,0,0,0.000436707,0,0,0,0,0.000615316,0,0.003164761,0.012564727,0.0379085,-0.005445344,0.069617872,-4.01717E-05,-1.3568E-05,0.034376773,-0.035567562,-0.02200847,0.056176027,-0.020144637,0.015255118,-0.013811221,-0.00285916,0.030838728,0.178221462,2.9185E-10
29-01-2024,brand1,0,0,1.76269E-05,0,5.77272E-05,0,0,0,0.00109781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.67198E-07,0,0.002981877,0.005257874,0.01601905,-0.00044882,0.023337126,0,0,0.014622227,-0.009444348,-0.006748358,0.005790555,-0.007544201,-0.005178219,-0.004454586,-0.003916251,0.013371347,0.068857247,9.67194E-09
29-01-2024,brand13,0,6.44707E-05,0.00011183,0,0,3.80984E-06,0,0.00026493,0,0,0,0,0,0,0.000196594,0,0,0.000213145,3.26989E-05,2.18851E-05,0,0,4.95725E-05,0,0,8.67191E-05,0,0,0,0,2.73396E-05,3.50858E-05,1.70727E-05,0.003055523,0.009045581,0,0.016729361,-3.78107E-08,0,0.00848205,-0.011555,-0.006485571,0.010984538,-0.004232895,0.006113018,-0.005026143,-0.000418672,0.007554248,0.065665895,9.51021E-08
29-01-2024,brand19,0,0.00016114,8.58679E-05,2.39493E-06,0,0.000242054,0,0.000628755,0.000146703,0,0,0.001560438,0,0.000147843,8.81226E-05,0,0,0,0.000218269,0,0,0,4.76157E-05,0,1.16394E-05,0.000175206,0,0,1.76349E-05,0,0,0,0.000122224,0.00338969,0.010817756,0,0.017472441,0,-0.000230408,0.009631023,-0.01027985,-0.005708668,0.014199104,-0.00737182,0.001282934,-0.004774159,0.000143032,0.008852439,0.074392866,2.32398E-10
29-01-2024,brand2,0,3.8472E-05,2.01752E-05,0,0,0,0,0.000484599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000101394,0,0,0,0,0,0,0,0,0,0,0.0033811,0.009598808,-9.00173E-06,0.018137593,0,0,0.008686741,-0.010670541,-0.006570955,0.008776928,-0.003384568,0.003630367,-0.004405894,-0.00011686,0.007865241,0.051746864,2.06475E-08
29-01-2024,brand4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000827084,0.002432653,-8.73139E-05,0.004243781,0,0,0.002233216,-0.002457504,-0.00145175,0.000643261,-0.001923553,-0.001447961,-0.001115854,-0.000789823,0.002009988,0.012170052,2.36843E-06
29-01-2024,brand8,0,0.000123346,0.000297316,7.92836E-06,0,0,0,0.000493981,0.0001469,0,0,0,0,0,0,0,0,0,0,2.23613E-05,0,0,9.67734E-05,0,0,0.000506786,0,0,0,0,0,0,0.000104729,0.006156634,0.018288998,-0.002689701,0.031147629,-2.63535E-05,-0.000380892,0.016512775,-0.015234438,-0.010137349,0.022442279,-0.010245073,0.000980776,-0.006768938,-0.000474047,0.015017456,0.078028501,1.34729E-09
05-02-2024,brand0,0,0.001750264,0.000272249,0,0.000570252,0.001028178,0,0.003431402,0.00075722,0.00605791,0,0.001775001,0,0,0,0,0.002061735,0.000450714,0.000550642,4.24559E-05,0,0,0.000692225,0,0,0.000378553,0,0,6.65718E-05,0,0.000704266,0,0.002891274,0.014785272,0.044608014,-0.006623399,0.086372232,0,0,0.04045213,-0.041853366,-0.01548918,0.066103935,-0.023704769,0.017951133,-0.016248597,-0.003364455,0.036288811,0.212165674,1.58185E-06
05-02-2024,brand1,0,0,1.16815E-05,0,0.000160232,0,0,0,0.000650977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.88231E-07,0,0.002375352,0.005171539,0.015756015,-0.000817115,0.024201043,0,0,0.014382128,-0.00928927,-0.003969813,0.005695473,-0.007420324,-0.005093192,-0.0043935,-0.003851945,0.013151787,0.069102733,2.74234E-06
05-02-2024,brand13,0,7.00574E-05,0.000121977,0,0,4.21613E-06,0,0.000261217,0,0,0,6.1615E-05,0,0,0.000256533,0,0,0.000245903,1.24034E-05,1.63628E-05,0,0,4.87865E-05,0,0,0.000137451,0,0,0,0,1.33188E-05,1.26296E-05,1.78165E-05,0.003273057,0.00968957,0,0.018894024,0,0,0.009085919,-0.012377643,-0.004155071,0.011766568,-0.004534251,0.006548226,-0.005378658,-0.000448479,0.008092063,0.069853789,2.71904E-05
05-02-2024,brand19,0,0.000378516,7.74435E-05,2.08159E-06,0,0.000269662,0,0.000811837,0.000122632,0,0,0.001310096,0,0.000205645,0.000206658,0,0,0,0.000341031,0,0,0,6.00549E-05,0,2.37455E-05,0.000374033,0,0,8.31772E-06,0,0,0,0.000132678,0.00444083,0.014172333,0,0.024134309,0,0,0.012617596,-0.013467623,-0.004473024,0.018602235,-0.009657815,0.00168077,-0.006259452,0.000187386,0.011597573,0.097137125,5.24485E-07
05-02-2024,brand2,0,3.07444E-05,1.63121E-05,0,0,0,0,0.000395831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.22024E-05,0,0,0,0,0,0,0,0,0,0,0.004036821,0.011460375,-6.56237E-06,0.0228317,0,0,0.010371424,-0.012739956,-0.004692155,0.011525301,-0.00446203,0.00433443,-0.005260997,-0.000139524,0.009390604,0.0607507,1.06728E-05
05-02-2024,brand4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000537094,0.001579723,-0.000104951,0.002905566,0,0,0.001450212,-0.00159586,-0.000563838,0.000495414,-0.001249122,-0.000940281,-0.000714576,-0.000512897,0.001305251,0.007864597,4.40969E-05
05-02-2024,brand8,0,0.000104853,0.000262546,6.39636E-06,0,0,0,0.000432693,8.93895E-05,0,0,0,0,0,0,0,0,0,0,1.86094E-05,0,0,8.11981E-05,0,0,0.000458454,0,0,0,0,0,0,0.000101122,0.007449673,0.022130121,-0.003364164,0.039737083,0,0,0.01998085,-0.018434031,-0.007336359,0.02715569,-0.012396781,0.001186762,-0.008167786,-0.000573608,0.018171478,0.09728408,2.3565E-06
12-02-2024,brand0,0,0.000865069,0.000147843,0,0.000555242,0.000988677,0,0.002327342,0.000584437,0.003248354,0,0.001374051,0,0,0,0,0.001591201,0.000404969,0.000451104,2.07127E-05,0,0,0.000551398,0,0,0.000201916,0,0,7.70985E-05,0,0.000505807,0,0.001883145,0.013062433,0.039410109,-0.010118111,0.078526432,0,0,0.035738485,-0.036976443,-0.016002028,0.058401238,-0.020942594,0.015859395,-0.014352189,-0.002972416,0.032060293,0.190903276,0.065227922
12-02-2024,brand1,0,0,4.61401E-06,0,0.000129877,0,0,0,0.000427443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.82458E-07,0,0.001407124,0.003789939,0.011546724,-0.001077403,0.018251287,0,0,0.010539878,-0.0068076,-0.003402,0.004173902,-0.005437951,-0.003732523,-0.003228643,-0.002822881,0.009638228,0.051829923,0.0424363
12-02-2024,brand13,0,5.42798E-05,9.51293E-05,0,0,3.38098E-06,0,0.000211258,0,0,0,8.70281E-05,0,0,0.000210037,0,0,0.000198285,2.33307E-05,7.2131E-06,0,0,3.4561E-05,0,0,0.000123535,0,0,0,0,6.86547E-06,2.72778E-05,1.2383E-05,0.002545332,0.007535208,0,0.015120362,0,0,0.007065772,-0.00962562,-0.003778515,0.00915041,-0.003526113,0.005092305,-0.004178652,-0.000348765,0.006292888,0.05448016,0.060373155
12-02-2024,brand19,0,0.000238074,2.42953E-05,6.28058E-07,0,0.000149688,0,0.000458848,4.82337E-05,0,0,0.000662955,0,0.0001195,0.000128366,0,0,0,0.00020263,0,0,0,3.0071E-05,0,1.47E-05,0.000234267,0,0,3.38309E-06,0,0,0,7.38694E-05,0.002506713,0.007999851,0,0.014019172,0,0,0.007122249,-0.007602063,-0.002952526,0.010500396,-0.005451543,0.000948744,-0.003536,0.000105774,0.006546477,0.054337006,0.023143961
12-02-2024,brand2,0,1.37462E-05,7.47195E-06,0,0,0,0,0.000180865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.71429E-05,0,0,0,0,0,0,0,0,0,0,0.00339101,0.009626945,-9.99302E-06,0.019736715,0,0,0.008712204,-0.010701818,-0.004609075,0.009681484,-0.003748195,0.003641008,-0.004419877,-0.000117203,0.007888296,0.05067274,0.073829904
12-02-2024,brand4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000439133,0.001291597,-0.000154388,0.00244469,0,0,0.001185707,-0.001304791,-0.000539079,0.000405055,-0.001021294,-0.000768783,-0.00057626,-0.00041935,0.001067186,0.006431148,0.009768584
12-02-2024,brand8,0,4.01329E-05,0.00010509,2.29785E-06,0,0,0,0.000172716,4.14718E-05,0,0,0,0,0,0,0,0,0,0,6.92923E-06,0,0,3.02972E-05,0,0,0.000189754,0,0,0,0,0,0,4.86337E-05,0.004987957,0.014817307,-0.003894812,0.027379686,0,0,0.013378255,-0.012342576,-0.005744046,0.018182196,-0.008300312,0.000794601,-0.005453598,-0.000384061,0.012166783,0.067465217,0.061639744
19-02-2024,brand0,0.000902794,0.001132035,0.000122272,0,0.000769134,0.001308909,0,0.002317039,0.000531891,0.000671588,0,0.001507087,0,0,0,0,0.002023495,0.000521651,0.000491114,3.74138E-06,0,0,0.00059928,0,0,0.000158985,0,0,0.000106976,0,0.001072782,0,0.002183382,0.01658299,0.050031829,-0.01673284,0.098062819,0,0,0.045370638,-0.046942248,-0.024101852,0.074141404,-0.026586993,0.020133782,-0.01822111,-0.003773534,0.040701108,0.248566708,1.77418E-06
19-02-2024,brand1,0,0,7.42101E-07,0,0.000161623,0,0,0,0.000357464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.57397E-08,0,0.001520039,0.004307434,0.013123366,-0.000372615,0.020404675,0,0,0.01197904,-0.00773714,-0.004587303,0.004743825,-0.006180473,-0.004242178,-0.003661375,-0.003208329,0.010954275,0.060479799,2.28412E-06
19-02-2024,brand13,0,5.05915E-05,8.92027E-05,0,0,3.25507E-06,0,0.000215317,0,0,0,5.34992E-05,0,0,0.000202953,0,0,0.000190378,3.90826E-05,1.05865E-06,0,0,2.92281E-05,0,0,0.000133034,0,0,0,0,4.2403E-06,4.5637E-05,9.59772E-06,0.002385744,0.007062764,0,0.013940919,0,0,0.006622761,-0.009022111,-0.004201817,0.008576696,-0.003305032,0.004773027,-0.003919657,-0.000326898,0.005898336,0.051685228,1.98192E-05
19-02-2024,brand19,0,0.000362119,5.10991E-06,1.24028E-07,0,0.00021394,0,0.000654843,4.36997E-05,0,0,0.000913883,0,0.000174685,0.0001934,0,0,0,0.000299692,0,0,0,3.72812E-05,0,2.22293E-05,0.000360752,0,0,4.00747E-06,0,0,0,0.000347354,0.003585411,0.011442376,0,0.01972452,0,0,0.01018712,-0.01087341,-0.00501031,0.015018964,-0.00779747,0.00135701,-0.00505824,0.000151291,0.009363581,0.076595039,4.23455E-07
19-02-2024,brand2,0,1.95981E-06,1.14268E-06,0,0,0,0,2.6228E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.27068E-06,0,0,0,0,0,0,0,0,0,0,0.003663666,0.010401002,-1.1984E-05,0.020975453,0,0,0.009412711,-0.011562302,-0.005907955,0.010459927,-0.00404957,0.003933764,-0.00478112,-0.000126627,0.008522556,0.05494486,9.68627E-06
19-02-2024,brand4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19-02-2024,brand8,0,9.4013E-06,2.45794E-05,4.70176E-07,0,0,0,4.4195E-05,5.1544E-05,0,0,0,0,0,0,0,0,0,0,1.45771E-06,0,0,6.18717E-06,0,0,4.95583E-05,0,0,0,0,0,0,5.22694E-05,0.007118093,0.021145123,-0.007232252,0.038434315,0,0,0.019091515,-0.017613544,-0.009725131,0.025947007,-0.011845008,0.00113394,-0.007749064,-0.000548077,0.017362676,0.100150472,2.25161E-06
26-02-2024,brand0,0.000834588,0.001350561,0.000108153,0,0.000214302,0.001059684,0,0.002285251,0.000417123,0,0,0.001229686,0,0,0,0,0.001598406,0.000407795,0.000539891,0,0.000422118,0,0.000704978,0,0.000105024,0.000508677,0,0,0.000420072,0,0.001275206,3.30941E-05,0.003426918,0.012981899,0.039167133,-0.01433362,0.076521912,-0.005900712,0,0.035518146,-0.036708195,-0.026096162,0.058041176,-0.020813476,0.016279993,-0.014334306,-0.002980726,0.031862631,0.200981958,3.0154E-10
26-02-2024,brand1,0,0,0,0,5.32195E-05,0,0,0,0.000341502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002554601,0.00407381,0.01241159,-0.000488844,0.019236139,0,-4.26791E-05,0.011329329,-0.007309478,-0.006000541,0.004281458,-0.005845261,-0.003918699,-0.003460627,-0.00307531,0.010360145,0.058905095,7.4935E-09
26-02-2024,brand13,0,4.10353E-05,7.21083E-05,0,0,2.62867E-06,0,0.000177118,0,0,0,2.5278E-05,0,0,0.00015762,0,0,0.000154525,2.82309E-05,0,0,0,2.33678E-05,0,0,8.59647E-05,0,0,0,0,2.81656E-06,3.28081E-05,1.13401E-05,0.001904868,0.005639178,0,0.011095287,0,0,0.005287862,-0.007195699,-0.004640119,0.006847958,-0.002627707,0.003225256,-0.003095878,-0.000281661,0.004709454,0.042104397,5.92846E-08
26-02-2024,brand19,0,0.000381357,0.000247909,0,0,0.000195704,0,0.000698751,0.00010743,0,0,0.00085432,0,0.000162023,0.000189535,0,0,0.000145492,0.000288593,0,0,0,3.53286E-05,0,2.81358E-05,0.00042223,0,0,3.60381E-06,0,0,0,0.00023488,0.003685793,0.01176273,0,0.020211773,0,-0.000150577,0.010472332,-0.011165585,-0.007123729,0.015439453,-0.008015778,0.001389539,-0.005194232,0.000165426,0.009625735,0.077208576,2.52698E-10
26-02-2024,brand2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0022903,0.006502072,-4.68089E-06,0.013070554,0,0,0.005884253,-0.007220124,-0.005108161,0.006538909,-0.002531544,0.00256303,-0.003029437,-0.000105073,0.005327783,0.034851846,1.39861E-08
26-02-2024,brand4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000490582,0.001442919,-7.28034E-05,0.002677901,0,-6.56016E-06,0.001324623,-0.001456061,-0.000988223,0.000452511,-0.001140948,-0.000854017,-0.000589091,-0.000410982,0.001192216,0.007287336,1.39384E-06
26-02-2024,brand8,0,4.95627E-05,0.0001614,0,0,2.01976E-05,0,0,2.70262E-05,0,0,9.54553E-05,0,0.000107454,0,0,0,0.000158481,2.41742E-05,0,0,0,3.70059E-05,0,0,0.000191652,0,0,0,0,0,0,3.00572E-05,0.004582189,0.013611926,-0.004905623,0.024662355,-0.002027725,-0.000209168,0.012289939,-0.011326086,-0.008658759,0.016703082,-0.007625085,0.000793438,-0.004960582,-0.000325571,0.01117702,0.067280998,1.00275E-09
04-03-2024,brand0,0.000924628,0.00167077,7.54077E-05,0,0.000690868,0.001150363,0,0.003121156,0.001029868,0,0,0.001712212,0,0,0,0,0.001687867,0.000424953,0.00088876,0,0.000864185,0,0.001235998,0,0.000305911,0.001113886,0,0,0.0008624,0,0.001466602,0.000167518,0.002858806,0.013610308,0.041063078,-0.013433573,0.08207424,0,0,0.037237456,-0.038485112,-0.014320999,0.060850749,-0.021820985,0.017068051,-0.015022121,-0.003125012,0.033404991,0.219078042,1.47334E-13
04-03-2024,brand1,0,0,0,0,0.000236974,0,0,7.18246E-05,0.001069893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.47269E-05,0,0,0,0,0,0,0.002942283,0.005754174,0.017531119,-0.001269925,0.027796586,0,0,0.016002447,-0.010324489,-0.004436491,0.006047473,-0.008256313,-0.005535083,-0.004876572,-0.004343813,0.014633494,0.085914334,1.26255E-10
04-03-2024,brand13,0,7.73681E-05,0.000135924,0,0,4.91217E-06,0,0.000221702,0,0,0,3.84024E-05,0,0,0.000240004,0,0,0.000181276,2.00706E-05,0,0,0,4.38801E-05,0,0,0.000119257,0,0,0,0,4.77501E-06,2.17948E-05,2.2201E-05,0.003585906,0.010615726,0,0.021367997,0,0,0.009954377,-0.01354587,-0.00457225,0.01289125,-0.004946647,0.006071529,-0.005838551,-0.000530226,0.008865526,0.081387499,1.08999E-09
04-03-2024,brand19,0,0.000364571,0.000670889,0,0,9.44198E-05,0,0.000734517,0.000108372,0,0,0.000615926,0,7.26648E-05,0.000135428,0,0,0.000284865,0.000202899,0,0,0,2.54567E-05,0,4.03243E-05,0.000521215,0,0,3.30075E-06,0,0,0,0.000201817,0.003749481,0.011965981,0,0.02103468,0,0,0.010653285,-0.011358517,-0.003793276,0.015706235,-0.008154284,0.001413549,-0.005285205,0.000168284,0.00979206,0.076681951,3.48296E-13
04-03-2024,brand2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004007608,0.01137744,-1.33768E-05,0.023397965,0,0,0.010296369,-0.012633899,-0.00467869,0.011441896,-0.00442974,0.004484834,-0.005301508,-0.000183858,0.009322647,0.062538945,1.75958E-10
04-03-2024,brand4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000669873,0.001970256,-0.000182835,0.003740819,0,0,0.001808728,-0.001988202,-0.000706322,0.000617888,-0.001557925,-0.001166131,-0.000804757,-0.000561182,0.00162793,0.010076808,1.31054E-07
04-03-2024,brand8,0,0.000118065,0.000395094,0,0,4.61221E-05,0,0,3.22136E-05,0,0,0.000237671,0,0.000225494,0,0,0,0.000369631,5.46443E-05,0,0,0,8.98234E-05,0,0,0.000447258,0,0,0,0,0,0,3.86812E-05,0.006991869,0.02077016,-0.006681773,0.038498708,0,0,0.018752968,-0.017282244,-0.006915808,0.025486893,-0.011634963,0.001210692,-0.007537823,-0.000496783,0.017054787,0.107343107,2.27377E-12
11-03-2024,brand0,0.001024356,0.001905255,3.319E-05,0,0.000786084,0.001253458,0,0.003906956,0.000731806,0,0,0.002018309,0,0,0,0,0.00181262,0.000454304,0.001108669,0,0.001006108,0,0.001499436,0,0.000369617,0.001446657,0,0,0.001014942,0,0.001655871,0.000428742,0.002804128,0.014564098,0.043940717,-0.013955692,0.086702803,0,0,0.039847001,-0.04118209,-0.020593004,0.065115077,-0.023350166,0.018264154,-0.016068369,-0.003344008,0.035745962,0.245146382,8.02012E-16
11-03-2024,brand1,0,0,0,0,0.00025846,0,0,0.000138435,0.000749141,0,0,0,0,0,0,0,0,0.000168234,0,0,0,0,0,0,0,4.67341E-05,0,0,0,0,0,0,0.002786019,0.005903054,0.017984707,-0.000690834,0.02815113,0,0,0.016416484,-0.010591619,-0.006115952,0.006203941,-0.008469931,-0.005678294,-0.004991009,-0.004456202,0.015012112,0.091205926,4.47256E-12
11-03-2024,brand13,0,4.82825E-05,6.94065E-05,0,0,2.17957E-06,0,0.000219487,0,0,0,4.10053E-05,0,0,0.000153065,0,0,0.000128462,1.65826E-05,0,0,0,2.94505E-05,0,0,0.000130601,0,0,1.49973E-05,0,3.74708E-06,1.77151E-05,2.60098E-05,0.004421132,0.013088333,0,0.026008126,0,0,0.012272943,-0.016700964,-0.007575222,0.01589387,-0.006098816,0.007485705,-0.007211547,-0.000653726,0.010930477,0.103506411,5.41747E-11
11-03-2024,brand19,0,0.000484394,0.000985938,0,0,8.78549E-05,0,0.001030623,8.26452E-05,0,0,0.000691515,0,6.82916E-05,0.000165325,0,0,0.000404127,0.000258949,0,0,0,5.11229E-05,0,5.63748E-05,0.000793132,0,0,2.78872E-06,0,0,0,0.000220247,0.004898725,0.015633644,0,0.027130542,0,0,0.013918597,-0.014839988,-0.006659738,0.020520314,-0.010653634,0.001846813,-0.006906757,0.000219864,0.0127934,0.097479782,4.0488E-15
11-03-2024,brand2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004911635,0.013943938,-1.88492E-05,0.028309331,0,0,0.012619001,-0.015483826,-0.007705413,0.014022934,-0.005428991,0.005496513,-0.006498081,-0.000225332,0.011425629,0.079364045,5.44724E-12
11-03-2024,brand4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001145711,0.003369811,-0.000165822,0.006316262,0,0,0.003093542,-0.003400504,-0.001623365,0.0010568,-0.002664584,-0.001994482,-0.001377047,-0.000959813,0.002784317,0.017492669,4.45862E-08
11-03-2024,brand8,0,0.000189663,0.000350228,0,0,4.07485E-05,0,0.00041981,1.07996E-05,0,0,0.000313754,0,0.00031044,0,0,0,0.000320881,9.38473E-05,0,6.71933E-05,0,0.000127553,0,0,0.000409308,0,0,1.29121E-05,0,6.95457E-05,0,2.50003E-05,0.005595436,0.016621895,-0.005404931,0.030415676,0,0,0.015007581,-0.013830593,-0.007437284,0.020396591,-0.0093112,0.000968889,-0.006007408,-0.000397564,0.013648565,0.08986438,1.24291E-14
18-03-2024,brand0,0.00113437,0.002150834,2.62731E-05,0,0.000766116,0.001373647,0,0.004555311,0.003446473,0,0,0.002304014,0,0,0,0,0.001965521,0.000491022,0.001251805,0,0.001133968,0,0.001746826,5.79468E-06,0.000426101,0.00182745,0,0,0.001152705,0,0.001856372,0.000698352,0.003832605,0.015737661,0.047481426,-0.016000241,0.096503743,0,0,0.043057842,-0.044500511,-0.011930133,0.070362,-0.025231705,0.019735866,-0.017356151,-0.003613466,0.038626344,0.278236964,1.18864E-12
18-03-2024,brand1,0,0,0,0,0.000190431,0,0,0.000135705,0.002378223,0,0,0,0,0,0,0,0,0.000257704,0,0,0,0,0,2.18288E-06,0,4.44531E-05,0,0,0,0,0,0,0.002819776,0.004840178,0.014746467,-6.71913E-06,0.023775784,0,0,0.01346061,-0.008684542,-0.002688547,0.005086889,-0.006944876,-0.004655887,-0.004082774,-0.003653839,0.012309103,0.077497977,1.29641E-10
18-03-2024,brand13,0,2.33913E-05,3.27167E-05,0,0,9.54774E-07,0,0.000154757,0,0,0,2.41024E-05,0,0,7.78604E-05,0,0,6.47371E-05,7.70574E-06,0,0,0,1.48091E-05,0,0,0.000129463,0,0,2.97431E-05,0,9.17955E-07,8.37459E-06,1.85877E-05,0.00289863,0.008581114,0,0.017563975,0,0,0.008046519,-0.010949666,-0.002662709,0.010420511,-0.003998572,0.004907859,-0.004736723,-0.000428603,0.007166358,0.07018657,1.44961E-09
18-03-2024,brand19,0,0.000465933,0.000986729,0,0,5.99951E-05,0,0.001135163,6.47964E-05,0,0,0.000589093,0,5.02303E-05,0.000151268,0,0,0.000395834,0.000269905,0,0,0,9.73592E-05,0,5.51826E-05,0.000927522,0,0,1.0092E-06,0,0,0,0.00019602,0.004605415,0.014697584,0,0.02627233,0,0,0.013085225,-0.013951447,-0.003356695,0.019291665,-0.01001575,0.001736235,-0.006494717,0.0002067,0.012027399,0.088964015,2.03639E-12
18-03-2024,brand2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004256868,0.01208508,-1.53569E-05,0.025272493,0,0,0.01093677,-0.013419686,-0.003580379,0.012153545,-0.004705255,0.004763776,-0.005632407,-0.000195293,0.009902485,0.071808023,3.0508E-10
18-03-2024,brand4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000370617,0.001090074,-6.3628E-07,0.002104578,0,0,0.001000706,-0.001100003,-0.000281537,0.000341856,-0.000861946,-0.00064518,-0.000445657,-0.000310483,0.000900677,0.00574875,9.42953E-08
